model_variant,seed,label,support,positive_support,negative_support,threshold,AUROC,AUPRC,TPR,Recall,FNR,TNR,Specificity,FPR,TP,FP,TN,FN,group
r50_static_grl,123,Infiltration,9553,1685,7868,0.58,0.6993273659295286,0.33116299250450304,0.4902077151335312,0.4902077151335312,0.5097922848664689,0.7951194712760549,0.7951194712760549,0.2048805287239451,826,1612,6256,859,Female
r50_static_grl,123,Infiltration,12741,2412,10329,0.58,0.7072086842066814,0.35393325473732096,0.5402155887230514,0.5402155887230514,0.4597844112769486,0.7609642753412722,0.7609642753412722,0.23903572465872786,1303,2469,7860,1109,Male
r50_static_grl,123,Effusion,9553,1127,8426,0.62,0.8734767170782286,0.5065233364547265,0.7160603371783496,0.7160603371783496,0.2839396628216504,0.859363873724187,0.859363873724187,0.14063612627581296,807,1185,7241,320,Female
r50_static_grl,123,Effusion,12741,1426,11315,0.62,0.8786180701931616,0.4848565527404119,0.7019635343618513,0.7019635343618513,0.2980364656381487,0.8646045072912064,0.8646045072912064,0.13539549270879364,1001,1532,9783,425,Male
r50_static_grl,123,Atelectasis,9553,848,8705,0.69,0.8077459007510321,0.3296579439021992,0.5129716981132075,0.5129716981132075,0.48702830188679247,0.8815623205054567,0.8815623205054567,0.11843767949454337,435,1031,7674,413,Female
r50_static_grl,123,Atelectasis,12741,1359,11382,0.69,0.8081587454158994,0.35303720728647353,0.5371596762325239,0.5371596762325239,0.4628403237674761,0.8598664558074152,0.8598664558074152,0.14013354419258478,730,1595,9787,629,Male
r50_static_grl,123,Nodule,9553,576,8977,0.6749999999999999,0.7684750690035028,0.2400145580066301,0.3402777777777778,0.3402777777777778,0.6597222222222222,0.941851398017155,0.941851398017155,0.05814860198284505,196,522,8455,380,Female
r50_static_grl,123,Nodule,12741,704,12037,0.6749999999999999,0.7773343389133505,0.22934755617800995,0.38636363636363635,0.38636363636363635,0.6136363636363636,0.9321259450029077,0.9321259450029077,0.0678740549970923,272,817,11220,432,Male
r50_static_grl,123,Mass,9553,423,9130,0.8599999999999999,0.831733898844896,0.2896511907420151,0.408983451536643,0.408983451536643,0.5910165484633569,0.9611171960569551,0.9611171960569551,0.03888280394304491,173,355,8775,250,Female
r50_static_grl,123,Mass,12741,653,12088,0.8599999999999999,0.8309693944255653,0.2888912920678415,0.3721286370597244,0.3721286370597244,0.6278713629402757,0.9601257445400397,0.9601257445400397,0.03987425545996029,243,482,11606,410,Male
r50_static_grl,123,Pneumothorax,9553,574,8979,0.7849999999999999,0.8551121800655266,0.32341436675959573,0.4878048780487805,0.4878048780487805,0.5121951219512195,0.9400824145227754,0.9400824145227754,0.05991758547722464,280,538,8441,294,Female
r50_static_grl,123,Pneumothorax,12741,446,12295,0.7849999999999999,0.8799238452322119,0.28197150964093975,0.4304932735426009,0.4304932735426009,0.5695067264573991,0.9668971126474176,0.9668971126474176,0.03310288735258235,192,407,11888,254,Male
r50_static_grl,123,Consolidation,9553,368,9185,0.7849999999999999,0.7905286265413837,0.13092805855477122,0.2798913043478261,0.2798913043478261,0.720108695652174,0.9424060968971149,0.9424060968971149,0.05759390310288514,103,529,8656,265,Female
r50_static_grl,123,Consolidation,12741,583,12158,0.7849999999999999,0.8231066825392481,0.15959461726190707,0.307032590051458,0.307032590051458,0.692967409948542,0.9337884520480342,0.9337884520480342,0.06621154795196578,179,805,11353,404,Male
