seed,epoch,lambda_start,lambda_end,lambda_mean,train_loss,train_disease_loss,train_sex_loss,val_loss,val_disease_loss,val_sex_loss,val_macro_auroc,val_macro_auprc,val_sex_auroc,val_sex_accuracy
42,1,0.0,0.028066859722177873,0.0062489683761986605,1.6325915457881248,1.0377367616414663,0.5948547855371539,1.6714152499202135,0.9867752293283119,0.6846400197538558,0.790497771018478,0.2790596384929335,0.5727065129623724,0.5649593718615904
42,2,0.028082768496705005,0.09805901673105807,0.0678467200953482,1.7061514934006787,0.9549530577723389,0.7511984363659071,1.6488799129154523,0.9517197822595006,0.6971601298559988,0.8044712412315863,0.2894697096155941,0.47060035481165285,0.5227791472655894
42,3,0.09806389790809625,0.1,0.09989629935805162,1.5893386874651672,0.9044258136707432,0.6849128737029837,1.6338966494878655,0.9471969693412109,0.6866996812078165,0.8074594913308617,0.2967302746605386,0.5240405658911877,0.5636811832374692
42,4,0.1,0.1,0.09999999999999999,1.5378826205589242,0.852069724561773,0.6858128959548319,1.6552781179529623,0.9728472302909704,0.6824308862688769,0.8051426753814418,0.293491676909297,0.5366930522859757,0.5709851182324477
42,5,0.1,0.1,0.09999999999999999,1.478647737113834,0.792818825272381,0.6858289114779593,1.6843358200456,0.9956514591344859,0.6886843629626938,0.7965490836558102,0.2803549534695454,0.4960210881717187,0.5677896466721446
42,6,0.1,0.1,0.09999999999999999,1.4126212470645394,0.7277330708260689,0.6848881764561132,1.741965869197255,1.0576552679296456,0.6843106027641199,0.7926828900692212,0.27637063806761336,0.5285525691191377,0.5731762987309413
42,7,0.1,0.1,0.09999999999999999,1.3482326676640513,0.6637417157956562,0.6844909524132577,1.8168419888495615,1.1292587123613298,0.6875832745128382,0.7979759974117088,0.28272886917561935,0.5077787716081035,0.5497124075595727
42,8,0.1,0.1,0.09999999999999999,1.2881073726596959,0.6027141741892225,0.6853931977839163,1.9024554890801806,1.2150921698934811,0.6873633199431173,0.7944970908634584,0.2755828575292669,0.5241895726942849,0.5457865424997718
42,9,0.1,0.1,0.09999999999999999,1.2359133484166378,0.5508929538304822,0.6850203949912129,2.0395274191896173,1.3559471583198786,0.6835802669156407,0.787182706719484,0.2705774039270232,0.5421428770310772,0.5546425636811833
42,10,0.1,0.1,0.09999999999999999,1.186674011480921,0.5026067020340738,0.6840673104806505,2.1111341413053695,1.4303983464030319,0.6807357936615945,0.7829128194617037,0.2649026745468847,0.5578183317457114,0.5784716516023007
42,11,0.1,0.1,0.09999999999999999,1.1480107772524577,0.4631834095950518,0.6848273670203474,2.162458978308332,1.4764462228747772,0.686012757321879,0.7811451193775344,0.26182736056361167,0.5157979559884238,0.5550077604309321
42,12,0.1,0.1,0.09999999999999999,1.1069989562036118,0.4224110289025385,0.6845879262215501,2.3104849067178805,1.622892225407949,0.6875926842594173,0.7787938254120466,0.2567017129348557,0.5026656094263079,0.5611248059892266
