seed,epoch,lambda_start,lambda_end,lambda_mean,train_loss,train_disease_loss,train_sex_loss,val_loss,val_disease_loss,val_sex_loss,val_macro_auroc,val_macro_auprc,val_sex_auroc,val_sex_accuracy
123,1,0.0,0.039405312522701366,0.020253359046594532,1.6854812915513213,1.0429488869903643,0.6425324035709848,1.6583548942396307,0.9680137325941803,0.6903411614930783,0.7953088378633125,0.28260130919441256,0.5387694937582781,0.5727198027937551
123,2,0.0394124517069363,0.06822241413783825,0.054907351263164934,1.647443165171286,0.9548235537397548,0.6926196114073486,1.6613613316471432,0.9779782722630392,0.6833830600316847,0.7891282351224483,0.2837781037958083,0.563356056616759,0.5601205149274171
123,3,0.06822693195759509,0.08482658639252363,0.07741062171972064,1.5860404860135584,0.9021242687437169,0.6839162166592327,1.6424312175359614,0.9509655099627765,0.6914657072194643,0.8087316996237022,0.30072368708825825,0.5240273554676351,0.544325755500776
123,4,0.0848289564876801,0.09311021123792491,0.08947868500898264,1.5358354362328406,0.8513064182445645,0.6845290182421926,1.652290800809969,0.9585395024964051,0.6937512956198455,0.8074575738428222,0.2925054415466217,0.4789930893225838,0.5389391034419794
123,5,0.09311133565167905,0.09694627272492673,0.09527969388299463,1.4776226686451641,0.7924472769619874,0.6851753918585001,1.676466914885427,1.003038129969339,0.6734287877948297,0.797326832291764,0.28018254521753155,0.5883072779746131,0.5855016890349676
123,6,0.0969467809915715,0.09866131743437499,0.09791929196226623,1.4119122235474193,0.7269876574827018,0.6849245657752829,1.754785359401001,1.0706611025510808,0.6841242566703389,0.7949866169382984,0.28184074252723096,0.5434735223480736,0.5594814206153566
123,7,0.09866154218654043,0.09941600903160511,0.09909008681216229,1.3472649519297781,0.662292822410092,0.6849721291535475,1.8246571968257628,1.141850681008024,0.6828065147837863,0.7889922086820704,0.278473780574874,0.5444918597031341,0.5638637816123436
123,8,0.0994161074505807,0.09974578244202076,0.09960348096705521,1.2869217871135425,0.6017575923136121,0.685164194101282,1.9975416634405605,1.3133051796535438,0.684236482529948,0.7912887060897515,0.27493663609362007,0.5333566412626835,0.563589884050032
123,9,0.09974582535569786,0.09988943960312516,0.09982747153272999,1.2315005593774266,0.545862401164142,0.685638158705248,2.0852638615284578,1.396278422368364,0.6889854398403257,0.783353128060626,0.27026394775328433,0.4852599787644135,0.556925043367114
123,10,0.09988945827990309,0.09995193630369828,0.09992498181286916,1.1815539807598503,0.4969062444002149,0.6846477376209054,2.1866084610524488,1.4998440399220423,0.6867644269804013,0.7886162969948758,0.26721172445613856,0.5037812296953249,0.5621290970510362
123,11,0.09995194442555409,0.09997910905931323,0.09996739037822673,1.1442914613687698,0.460140248794139,0.6841512129184762,2.224056374152741,1.54042997607453,0.6836263980319551,0.778080181169224,0.259853821089442,0.5370969355814358,0.5660549621108372
123,12,0.09997911258996679,0.09999092042625952,0.09998582673507563,1.1026455379089515,0.41848936498217276,0.6841561725655522,2.377512822159456,1.6976478705338274,0.6798649475333528,0.7769363786569298,0.2669144393033981,0.5667435987537761,0.5687026385465169
