model_variant,label,support_mean,positive_support_mean,negative_support_mean,AUROC_mean,AUPRC_mean,TPR_mean,Recall_mean,FNR_mean,TNR_mean,Specificity_mean,FPR_mean,support_std,positive_support_std,negative_support_std,AUROC_std,AUPRC_std,TPR_std,Recall_std,FNR_std,TNR_std,Specificity_std,FPR_std,support_n_seeds,positive_support_n_seeds,negative_support_n_seeds,AUROC_n_seeds,AUPRC_n_seeds,TPR_n_seeds,Recall_n_seeds,FNR_n_seeds,TNR_n_seeds,Specificity_n_seeds,FPR_n_seeds
r50_dynamic_grl,Atelectasis,22294.0,2207.0,20087.0,0.8069126944671813,0.3388815282625754,0.5100438000302069,0.5100438000302069,0.48995619996979306,0.8794245034101658,0.8794245034101658,0.12057549658983423,0.0,0.0,0.0,0.00102473547891431,0.002506243282861702,0.03942349909280154,0.03942349909280154,0.039423499092801545,0.01745149311495907,0.01745149311495907,0.01745149311495909,3,3,3,3,3,3,3,3,3,3,3
r50_dynamic_grl,Consolidation,22294.0,951.0,21343.0,0.8090354497130056,0.14485444783647441,0.38135296179460215,0.38135296179460215,0.6186470382053978,0.9108685127051804,0.9108685127051804,0.08913148729481953,0.0,0.0,0.0,0.0013519804826780826,0.005436291131014927,0.016335338517674075,0.016335338517674075,0.016335338517674033,0.010571972781120981,0.010571972781120981,0.010571972781120967,3,3,3,3,3,3,3,3,3,3,3
r50_dynamic_grl,Effusion,22294.0,2553.0,19741.0,0.8729683061926924,0.4929111949636536,0.6372894633764199,0.6372894633764199,0.3627105366235801,0.8944160208027286,0.8944160208027286,0.10558397919727132,0.0,0.0,0.0,0.0020077307400257318,0.0021923769717782423,0.005553249854585961,0.005553249854585961,0.005553249854585913,0.0031017577638971752,0.0031017577638971752,0.003101757763897142,3,3,3,3,3,3,3,3,3,3,3
r50_dynamic_grl,Infiltration,22294.0,4097.0,18197.0,0.703495352107538,0.34598561072059036,0.49548450085428364,0.49548450085428364,0.5045154991457164,0.7893608836621421,0.7893608836621421,0.2106391163378579,0.0,0.0,0.0,0.00429358230762248,0.001430178384555326,0.028913044461724848,0.028913044461724848,0.02891304446172485,0.03160234225900414,0.03160234225900414,0.03160234225900422,3,3,3,3,3,3,3,3,3,3,3
r50_dynamic_grl,Mass,22294.0,1076.0,21218.0,0.8345660957712484,0.2929943909851563,0.3853779429987609,0.3853779429987609,0.6146220570012392,0.9632544694756024,0.9632544694756024,0.036745530524397524,0.0,0.0,0.0,0.003949717881484295,0.005508528644992575,0.055407276834761356,0.055407276834761356,0.05540727683476129,0.01025767122963543,0.01025767122963543,0.010257671229635347,3,3,3,3,3,3,3,3,3,3,3
r50_dynamic_grl,Nodule,22294.0,1280.0,21014.0,0.7629448609161353,0.2258884449989287,0.38958333333333334,0.38958333333333334,0.6104166666666667,0.9218140287427429,0.9218140287427429,0.07818597125725707,0.0,0.0,0.0,0.008459734321899778,0.0013673267253106987,0.04917119064638696,0.04917119064638696,0.049171190646387,0.022231633952002727,0.022231633952002727,0.022231633952002703,3,3,3,3,3,3,3,3,3,3,3
r50_dynamic_grl,Pneumothorax,22294.0,1020.0,21274.0,0.8637139307792937,0.29369027529885733,0.45751633986928103,0.45751633986928103,0.5424836601307189,0.9550468490489173,0.9550468490489173,0.0449531509510827,0.0,0.0,0.0,0.005949468585045239,0.012509024250769168,0.05355789421558592,0.05355789421558592,0.05355789421558597,0.00854811057328948,0.00854811057328948,0.008548110573289493,3,3,3,3,3,3,3,3,3,3,3
