model,experiment_scope,adversarial_schedule,lambda_adv,n_labels,selected_labels,test_macro_auroc,test_macro_auprc,test_sex_auroc,test_sex_auprc,mean_AUROC_gap,mean_AUPRC_gap,mean_Recall_gap,mean_FNR_gap,mean_Worst_group_AUROC,mean_Worst_group_Recall
multilabel_core_adversarial_resnet18_static_grl_lambda0.1,core_audit_selected_multilabel,static,0.1,7,Infiltration|Effusion|Atelectasis|Nodule|Mass|Pneumothorax|Consolidation,0.7959160059833492,0.2886330818815185,0.5359830478425163,0.5924066383848787,0.008444430881751857,0.029034594361663342,0.022772809397840273,0.022772809397840304,0.7914628603981597,0.4371548711932921
