seed,epoch,lambda_adv,train_loss,train_disease_loss,train_sex_loss,val_loss,val_disease_loss,val_sex_loss,val_macro_auroc,val_macro_auprc,val_sex_auroc,val_sex_accuracy
2026,1,0.1,1.7366412840568692,1.047995932471924,0.6886453520678402,1.657955094645429,0.975268571755336,0.6826865231730693,0.7908013672658258,0.2745117258344534,0.560543726806815,0.5640463799872181
2026,2,0.1,1.6417503762263013,0.9584606859808017,0.6832896904336699,1.637898522882628,0.9560772632340105,0.6818212585330369,0.8007391110972464,0.28321962312524535,0.5460996190588068,0.5655984661736511
2026,3,0.1,1.588311664334746,0.9035385157194342,0.684773149020369,1.6244054287413554,0.9410615905739778,0.6833438351961246,0.8112880485223893,0.29722744179942645,0.5351231966840346,0.5688852369213914
2026,4,0.1,1.538835390704163,0.8548488875484825,0.6839865024899051,1.6379862147728015,0.9505084347944766,0.6874777804136734,0.809083419790609,0.29934200387855336,0.5089402896307457,0.562037797863599
2026,5,0.1,1.4808180098701518,0.7959192333998238,0.6848987759632504,1.6640383890967472,0.9796725903582183,0.6843657997071791,0.8056208109771401,0.28825331764481543,0.5366469343586248,0.5587510271158587
2026,6,0.1,1.4142543134796581,0.7303898148139001,0.683864499426752,1.723717081724188,1.0347551110127544,0.6889619677673896,0.7997755387082497,0.2888492452806439,0.5036002977019757,0.550990596183694
2026,7,0.1,1.3525331584397606,0.6670872259970987,0.6854459342563517,1.792019235416274,1.105388934804045,0.6866303007265079,0.7963876885174921,0.279370125093436,0.5064868938033019,0.5645028759244043
2026,8,0.1,1.2910851029724735,0.6063412646769226,0.6847438391215354,1.8980910613701614,1.2098473265956202,0.6882437336317515,0.7869546489340717,0.27575124326516004,0.5067075248130708,0.5625855929882224
2026,9,0.1,1.2369118193873767,0.5530910270165006,0.6838207936236446,2.0649878643293267,1.3784712736414826,0.6865165882226834,0.7819343178143419,0.2685033960051023,0.5230951229758329,0.5536382726193737
2026,10,0.1,1.19109045879573,0.5071450431976878,0.6839454153418585,2.1709235915852108,1.4900735475903155,0.6808500456437775,0.7815957002170614,0.2645488197226619,0.5591649142531732,0.5621290970510362
2026,11,0.1,1.1486394378854892,0.46292343751753595,0.6857160000807857,2.29140368681634,1.606865898937893,0.68453779386993,0.7752455025932886,0.2628979513798795,0.5342646377081989,0.5643202775495298
2026,12,0.1,1.1113676374149901,0.4291933050122147,0.682174332465499,2.284772862824721,1.5984391002886635,0.6863337610123376,0.7788418817843603,0.2608535284769562,0.5057666378001975,0.5644115767369671
