label,selected_threshold,threshold_metric,threshold_metric_value,selection_population
Infiltration,0.5599999999999999,validation_f1,0.39147366263578603,complete_validation_set
Effusion,0.8099999999999999,validation_f1,0.49613544350386457,complete_validation_set
Atelectasis,0.6649999999999999,validation_f1,0.3941194870190804,complete_validation_set
Nodule,0.7749999999999999,validation_f1,0.3034021193530396,complete_validation_set
Mass,0.8649999999999999,validation_f1,0.36600173460537727,complete_validation_set
Pneumothorax,0.8699999999999999,validation_f1,0.396,complete_validation_set
Consolidation,0.7599999999999999,validation_f1,0.22356828193832598,complete_validation_set
