model_variant,seed,label,support,positive_support,negative_support,threshold,AUROC,AUPRC,TPR,Recall,FNR,TNR,Specificity,FPR,TP,FP,TN,FN,group
r50_dynamic_grl,42,Infiltration,9553,1685,7868,0.5499999999999999,0.7014002555519181,0.33865848838385404,0.4902077151335312,0.4902077151335312,0.5097922848664689,0.791814946619217,0.791814946619217,0.20818505338078291,826,1638,6230,859,Female
r50_dynamic_grl,42,Infiltration,12741,2412,10329,0.5499999999999999,0.7079577746212623,0.3537824162194443,0.5041459369817579,0.5041459369817579,0.49585406301824214,0.7827476038338658,0.7827476038338658,0.21725239616613418,1216,2244,8085,1196,Male
r50_dynamic_grl,42,Effusion,9553,1127,8426,0.7449999999999999,0.869668838856196,0.5015752763885881,0.6308784383318545,0.6308784383318545,0.3691215616681455,0.8954426774270117,0.8954426774270117,0.10455732257298837,711,881,7545,416,Female
r50_dynamic_grl,42,Effusion,12741,1426,11315,0.7449999999999999,0.8782866827102749,0.4890577929637908,0.6500701262272089,0.6500701262272089,0.349929873772791,0.8965974370304906,0.8965974370304906,0.1034025629695095,927,1170,10145,499,Male
r50_dynamic_grl,42,Atelectasis,9553,848,8705,0.7549999999999999,0.8041316257193329,0.3077622309895725,0.45872641509433965,0.45872641509433965,0.5412735849056604,0.8983342906375646,0.8983342906375646,0.10166570936243538,389,885,7820,459,Female
r50_dynamic_grl,42,Atelectasis,12741,1359,11382,0.7549999999999999,0.8076705806477805,0.3584744015981055,0.5084621044885945,0.5084621044885945,0.4915378955114054,0.8862238622386224,0.8862238622386224,0.11377613776137761,691,1295,10087,668,Male
r50_dynamic_grl,42,Nodule,9553,576,8977,0.7,0.7663171623779288,0.2349028888298983,0.3940972222222222,0.3940972222222222,0.6059027777777778,0.9207975938509524,0.9207975938509524,0.07920240614904757,227,711,8266,349,Female
r50_dynamic_grl,42,Nodule,12741,704,12037,0.7,0.7727303999222095,0.22110887285708342,0.43892045454545453,0.43892045454545453,0.5610795454545454,0.9081997175375924,0.9081997175375924,0.09180028246240758,309,1105,10932,395,Male
r50_dynamic_grl,42,Mass,9553,423,9130,0.8749999999999999,0.8308247820424186,0.2999195922355573,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.9776560788608981,0.9776560788608981,0.02234392113910186,141,204,8926,282,Female
r50_dynamic_grl,42,Mass,12741,653,12088,0.8749999999999999,0.8293144175991681,0.30172484480133177,0.32465543644716693,0.32465543644716693,0.6753445635528331,0.972203838517538,0.972203838517538,0.027796161482461945,212,336,11752,441,Male
r50_dynamic_grl,42,Pneumothorax,9553,574,8979,0.72,0.8496361816751669,0.3417638433128121,0.5418118466898955,0.5418118466898955,0.45818815331010454,0.9331774139659205,0.9331774139659205,0.06682258603407952,311,600,8379,263,Female
r50_dynamic_grl,42,Pneumothorax,12741,446,12295,0.72,0.8859103649629713,0.26505467345796174,0.4663677130044843,0.4663677130044843,0.5336322869955157,0.958438389589264,0.958438389589264,0.04156161041073607,208,511,11784,238,Male
r50_dynamic_grl,42,Consolidation,9553,368,9185,0.7499999999999999,0.7917922061016306,0.13796925091892562,0.35054347826086957,0.35054347826086957,0.6494565217391305,0.923462166575939,0.923462166575939,0.07653783342406097,129,703,8482,239,Female
r50_dynamic_grl,42,Consolidation,12741,583,12158,0.7499999999999999,0.8214883394934112,0.1603258504037393,0.379073756432247,0.379073756432247,0.6209262435677531,0.9216153972692878,0.9216153972692878,0.0783846027307123,221,953,11205,362,Male
