model_variant,label,support_mean,positive_support_mean,negative_support_mean,AUROC_mean,AUPRC_mean,TPR_mean,Recall_mean,FNR_mean,TNR_mean,Specificity_mean,FPR_mean,support_std,positive_support_std,negative_support_std,AUROC_std,AUPRC_std,TPR_std,Recall_std,FNR_std,TNR_std,Specificity_std,FPR_std,support_n_seeds,positive_support_n_seeds,negative_support_n_seeds,AUROC_n_seeds,AUPRC_n_seeds,TPR_n_seeds,Recall_n_seeds,FNR_n_seeds,TNR_n_seeds,Specificity_n_seeds,FPR_n_seeds
r50_static_grl,Atelectasis,22294.0,2207.0,20087.0,0.8074389319915549,0.33916172022448515,0.5408548557619696,0.5408548557619696,0.45914514423803054,0.8608884684953785,0.8608884684953785,0.13911153150462155,0.0,0.0,0.0,0.0008165882834977107,0.003176316689677815,0.0818819216536008,0.0818819216536008,0.08188192165360068,0.0412909862470916,0.0412909862470916,0.04129098624709167,3,3,3,3,3,3,3,3,3,3,3
r50_static_grl,Consolidation,22294.0,951.0,21343.0,0.8113553271463038,0.1494806842765838,0.3389414651244304,0.3389414651244304,0.6610585348755696,0.9277202517609209,0.9277202517609209,0.07227974823907916,0.0,0.0,0.0,0.001993810691587327,0.0028643594296374887,0.038668859177841394,0.038668859177841394,0.038668859177841346,0.00851867157980791,0.00851867157980791,0.00851867157980788,3,3,3,3,3,3,3,3,3,3,3
r50_static_grl,Effusion,22294.0,2553.0,19741.0,0.8731380391608607,0.4899490473984054,0.6728032380206294,0.6728032380206294,0.3271967619793707,0.8760278945679888,0.8760278945679888,0.1239721054320112,0.0,0.0,0.0,0.0046184789826022535,0.009002964324453017,0.0323530815634994,0.0323530815634994,0.03235308156349941,0.014240762827907958,0.014240762827907958,0.01424076282790795,3,3,3,3,3,3,3,3,3,3,3
r50_static_grl,Infiltration,22294.0,4097.0,18197.0,0.7042610299904909,0.34504366786265495,0.5624440647628347,0.5624440647628347,0.4375559352371654,0.7312194317744684,0.7312194317744684,0.2687805682255317,0.0,0.0,0.0,0.004430271010585296,0.005111329487298317,0.05192524046415758,0.05192524046415758,0.05192524046415765,0.04878275741366777,0.04878275741366777,0.04878275741366781,3,3,3,3,3,3,3,3,3,3,3
r50_static_grl,Mass,22294.0,1076.0,21218.0,0.8355348992339277,0.29215495950599296,0.3506815365551425,0.3506815365551425,0.6493184634448576,0.9663807459075627,0.9663807459075627,0.03361925409243724,0.0,0.0,0.0,0.004099736453495055,0.008818045140471341,0.03883750306471758,0.03883750306471758,0.038837503064717595,0.005868053846706418,0.005868053846706418,0.005868053846706403,3,3,3,3,3,3,3,3,3,3,3
r50_static_grl,Nodule,22294.0,1280.0,21014.0,0.7685577422591289,0.22698906327096288,0.37994791666666666,0.37994791666666666,0.6200520833333334,0.9299355984898957,0.9299355984898957,0.07006440151010437,0.0,0.0,0.0,0.004375664517576824,0.005838842868678747,0.012410158914004031,0.012410158914004031,0.012410158914004012,0.005632484516162989,0.005632484516162989,0.0056324845161629285,3,3,3,3,3,3,3,3,3,3,3
r50_static_grl,Pneumothorax,22294.0,1020.0,21274.0,0.8684530074760625,0.3041327185121779,0.46307189542483657,0.46307189542483657,0.5369281045751634,0.9548431575318856,0.9548431575318856,0.045156842468114446,0.0,0.0,0.0,0.005374467520179817,0.027384972727491852,0.00833813779226996,0.00833813779226996,0.008338137792269953,0.007430822194642607,0.007430822194642607,0.00743082219464259,3,3,3,3,3,3,3,3,3,3,3
