model_variant,model,seed,n_labels,selected_labels,lambda_max,schedule_gamma,best_epoch,best_val_macro_auroc,test_macro_auroc,test_macro_auprc,test_sex_auroc,test_sex_accuracy,mean_FNR_gap,mean_FPR_gap,mean_Equalized_Odds_gap,mean_Worst_group_Recall,mean_AUROC_gap
r50_dynamic_grl,r50_dynamic_grl,2026,7,Infiltration|Effusion|Atelectasis|Nodule|Mass|Pneumothorax|Consolidation,0.1,10.0,3,0.8091856678186182,0.8072843740657426,0.3034150714942304,0.5562429796422493,0.5820400107652283,0.042368911589251726,0.013536503501257471,0.04239919709671981,0.44593385982625006,0.014557193424766626
