bootstrap_iteration,comparison,macro_AUROC,macro_AUPRC,mean_FNR_gap,mean_FPR_gap,mean_Equalized_Odds_gap,mean_Worst_group_Recall,mean_AUROC_gap
3225,Standard Dynamic GRL - Baseline,-0.0019175204603548712,-0.005269111925932934,-0.0022513980848464787,-0.0029327596651014635,-0.00254564409357802,-0.005021990816003408,-0.0001433246791376977
3225,Standard Dynamic GRL - Static GRL,-0.0031290968928869844,-0.005103272741432019,0.010959711173547576,0.0025464067099815746,0.01164248687532865,-0.011403872554445915,0.000718348110897507
3225,Final Dynamic - Baseline,0.0029444072585863568,0.0035922151739389285,-0.01947390951268009,-0.00811942779162312,-0.02104981754740079,0.019912988665793496,-0.0008893449869325429
3225,Final Dynamic - Static GRL,0.0017328308260542435,0.003758054358439844,-0.006262800254286036,-0.0026402614165400816,-0.0068616865784941194,0.013531106927350989,-2.767219689733813e-05
3225,Final Dynamic - Standard Dynamic GRL,0.004861927718941228,0.008861327099871863,-0.01722251142783361,-0.005186668126521656,-0.01850417345382277,0.024934979481796904,-0.0007460203077948452
3226,Static GRL - Baseline,-0.0004276343426071749,-0.0015892445411004874,-0.0009189937315913638,-0.003013735180654514,-0.00035572547961178896,-0.001098995986115181,-0.004347103486725791
3226,Standard Dynamic GRL - Baseline,-0.0024032727633652717,-0.003710505902555339,0.005161854509440275,-0.003719883927417388,0.005133031121259006,-0.010939321943005509,-0.0017647234406528572
3226,Standard Dynamic GRL - Static GRL,-0.001975638420758097,-0.0021212613614548514,0.006080848241031639,-0.000706148746762874,0.005488756600870795,-0.009840325956890328,0.002582380046072934
3226,Final Dynamic - Baseline,0.002578840594634202,0.004612508985371189,-0.005017394193762292,-0.006160174534426707,-0.004094472366108361,0.009738185808816024,-0.0006121649178242282
3226,Final Dynamic - Static GRL,0.003006474937241377,0.006201753526471676,-0.004098400462170929,-0.003146439353772193,-0.0037387468864965717,0.010837181794931205,0.003734938568901563
3226,Final Dynamic - Standard Dynamic GRL,0.004982113357999474,0.008323014887926528,-0.010179248703202567,-0.002440290607009319,-0.009227503487367367,0.020677507751821533,0.001152558522828629
3227,Static GRL - Baseline,-0.0002599943766798951,-0.0021916861155191203,0.0018011689623427286,-0.0025616820046539847,0.0035349768006100665,0.00035894773323036366,-0.0018413383546492731
3227,Standard Dynamic GRL - Baseline,-0.001980969863343396,-0.0034285959618658435,0.006509754699505026,-0.0032946396803885756,0.007689189247410584,-0.01315345105028215,-0.0006833705390756999
3227,Standard Dynamic GRL - Static GRL,-0.0017209754866635008,-0.0012369098463467232,0.004708585737162298,-0.0007329576757345909,0.004154212446800518,-0.013512398783512514,0.0011579678155735733
3227,Final Dynamic - Baseline,0.0016899222069288733,0.00444078555622246,0.006099851794529616,-0.0011753922373670695,0.006364741135568411,0.004944219119079218,-0.0006374720676700675
3227,Final Dynamic - Static GRL,0.0019499165836087684,0.00663247167174158,0.004298682832186887,0.0013862897672869152,0.0028297643349583443,0.004585271385848855,0.0012038662869792056
3227,Final Dynamic - Standard Dynamic GRL,0.003670892070272269,0.007869381518088303,-0.00040990290497541076,0.002119247443021506,-0.0013244481118421733,0.01809767016936137,4.589847140563236e-05
3228,Static GRL - Baseline,0.00020984600806517317,-0.0038438300397082292,-0.006039794931665843,-0.003057613716617221,-0.005738381459868054,-2.424898687347632e-05,-0.0032612982867634074
3228,Standard Dynamic GRL - Baseline,-0.0011239651435397402,-0.0039795875220850485,-0.00040268761593668934,-0.003448154955942074,-0.0006929154137776325,-0.008793381105200726,-0.0008079786946831452
3228,Standard Dynamic GRL - Static GRL,-0.0013338111516049134,-0.00013575748237681928,0.0056371073157291535,-0.0003905412393248528,0.005045466046090422,-0.00876913211832725,0.0024533195920802622
3228,Final Dynamic - Baseline,0.0021686359837942426,0.004576438072022293,-0.007011892557946785,-0.005607857844713618,-0.006754289798480834,0.013950166335511771,-0.0014147693073161723
3228,Final Dynamic - Static GRL,0.0019587899757290694,0.008420268111730522,-0.0009720976262809419,-0.0025502441280963965,-0.0010159083386127796,0.013974415322385247,0.0018465289794472352
3228,Final Dynamic - Standard Dynamic GRL,0.003292601127333983,0.008556025594107342,-0.006609204942010095,-0.0021597028887715437,-0.006061374384703201,0.022743547440712497,-0.0006067906126330271
3229,Static GRL - Baseline,0.00021634904284928425,7.474430105669505e-05,-0.007078342603538859,-0.006006816394729279,-0.006982277890205432,0.006138672267952006,-0.0008199807491906727
3229,Standard Dynamic GRL - Baseline,-0.0029514298071980916,-0.004187799461839226,-0.0012818243215851066,-0.0052088570316200095,-0.0009727605401817913,-0.006057760813030555,0.0008503783029647667
3229,Standard Dynamic GRL - Static GRL,-0.003167778850047376,-0.004262543762895921,0.0057965182819537525,0.0007979593631092692,0.006009517350023641,-0.01219643308098256,0.0016703590521554394
3229,Final Dynamic - Baseline,0.0016708065588716403,0.0031986844094344935,-0.019376180010728196,-0.008295977832275725,-0.018078046636855805,0.018898686382459395,-0.002080236508472909
3229,Final Dynamic - Static GRL,0.001454457516022356,0.0031239401083777985,-0.012297837407189337,-0.0022891614375464466,-0.011095768746650372,0.01276001411450739,-0.001260255759282236
3229,Final Dynamic - Standard Dynamic GRL,0.004622236366069732,0.007386483871273719,-0.01809435568914309,-0.003087120800655716,-0.017105286096674013,0.02495644719548995,-0.0029306148114376755
3230,Static GRL - Baseline,0.00031437227387143274,0.001672103371991307,-0.023846674899233762,-0.00589891523155363,-0.02428665233129726,0.013910826587730796,0.000354846958229061
3230,Standard Dynamic GRL - Baseline,-0.002163693409798606,-0.0026331101894335185,-0.009542420957202112,-0.005561737838535271,-0.01043394361864916,-0.0010608660132739312,0.0034528450313871736
3230,Standard Dynamic GRL - Static GRL,-0.0024780656836700388,-0.0043052135614248255,0.01430425394203165,0.00033717739301835845,0.013852708712648099,-0.014971692601004727,0.0030979980731581126
3230,Final Dynamic - Baseline,0.0029983595422340414,0.004739195966116605,-0.025198694350383813,-0.008397766462791684,-0.02586127889487483,0.025104904229924063,-0.0014682952049737477
3230,Final Dynamic - Static GRL,0.0026839872683626087,0.003067092594125298,-0.0013520194511500508,-0.0024988512312380546,-0.0015746265635775691,0.011194077642193268,-0.0018231421632028087
3230,Final Dynamic - Standard Dynamic GRL,0.0051620529520326475,0.0073723061555501235,-0.0156562733931817,-0.002836028624256413,-0.015427335276225668,0.026165770243197994,-0.004921140236360921
3231,Static GRL - Baseline,-0.00012080766540734089,-0.00017256469585369416,-0.024971462509806287,-0.0034726483519047432,-0.023695121059327258,0.01127818475577208,-0.001208693181400041
3231,Standard Dynamic GRL - Baseline,-0.001074935113578257,-0.0027979505362087376,-0.010445778591434501,-0.003256481722734437,-0.00994572082342847,-0.005102881307036455,-0.0004245012357740538
3231,Standard Dynamic GRL - Static GRL,-0.0009541274481709161,-0.0026253858403550434,0.014525683918371786,0.0002161666291703064,0.013749400235898789,-0.016381066062808536,0.0007841919456259873
3231,Final Dynamic - Baseline,0.0024803532113880644,0.003788104219652866,-0.027045275339228028,-0.00888191901093319,-0.025895298465365042,0.022479505588384907,-0.0015690915580194031
3231,Final Dynamic - Static GRL,0.0026011608767954053,0.00396066891550656,-0.002073812829421741,-0.005409270659028447,-0.0022001774060377843,0.011201320832612827,-0.00036039837661936205
3231,Final Dynamic - Standard Dynamic GRL,0.0035552883249663214,0.006586054755861603,-0.016599496747793527,-0.0056254372881987535,-0.015949577641936573,0.027582386895421362,-0.0011445903222453493
3232,Static GRL - Baseline,0.0009177089931481364,-0.0034605903333273513,-0.013330662330063456,-0.004553092407776795,-0.014230123814281008,0.005703634346269693,0.0029379849312138884
3232,Standard Dynamic GRL - Baseline,-0.0008604267799796617,-0.003011480406219569,-0.009764813250633872,-0.0036872282804452233,-0.011556451333002926,-0.0016299445825378456,0.0011485595999657441
3232,Standard Dynamic GRL - Static GRL,-0.001778135773127798,0.0004491099271077825,0.003565849079429584,0.0008658641273315715,0.002673672481278082,-0.007333578928807538,-0.0017894253312481442
3232,Final Dynamic - Baseline,0.002606512634942826,0.003368754798749929,-0.01371264949423115,-0.0017700541154816382,-0.015093665022766142,0.017409994457707523,0.0019595521561838643
3232,Final Dynamic - Static GRL,0.0016888036417946894,0.00682934513207728,-0.0003819871641676936,0.0027830382922951567,-0.0008635412084851343,0.01170636011143783,-0.000978432775030024
3232,Final Dynamic - Standard Dynamic GRL,0.0034669394149224875,0.006380235204969498,-0.0039478362435972775,0.0019171741649635851,-0.003537213689763216,0.01903993904024537,0.0008109925562181201
3233,Static GRL - Baseline,-0.0003967201357421013,-0.0014398846536537446,-0.017832294778863875,-0.0026977949071137902,-0.01699203976206322,0.01090644655161671,-0.0034505610834984525
3233,Standard Dynamic GRL - Baseline,-0.002357421400560278,-0.002769286261292525,-0.006093980563748103,-0.004623320347944181,-0.006005648132850844,-0.002447677566838058,-0.0022995281110340347
3233,Standard Dynamic GRL - Static GRL,-0.0019607012648181765,-0.0013294016076387805,0.011738314215115772,-0.0019255254408303904,0.010986391629212375,-0.013354124118454769,0.0011510329724644178
3233,Final Dynamic - Baseline,0.0023934016571244277,0.003809287942514006,-0.02484137630609768,-0.007898836505995627,-0.024859799269532114,0.023420210767154004,-0.0033251026619769836
3233,Final Dynamic - Static GRL,0.002790121792866529,0.0052491725961677504,-0.0070090815272338056,-0.0052010415988818365,-0.007867759507468895,0.012513764215537293,0.00012545842152146894
3233,Final Dynamic - Standard Dynamic GRL,0.0047508230576847055,0.006578574203806531,-0.018747395742349578,-0.003275516158051446,-0.01885415113668127,0.025867888333992062,-0.0010255745509429488
3234,Static GRL - Baseline,-0.0006674929693163412,0.00027822636730046035,-0.00989401555243577,-0.005379528275572842,-0.00862475203972167,0.0074018700444830055,-0.000510439685094486
3234,Standard Dynamic GRL - Baseline,-0.0017328644309140273,-0.001021112052992934,-0.003874975076817111,-0.003485716689544366,-0.003096261152351544,-0.0009691278543884629,-0.001335483316722827
3234,Standard Dynamic GRL - Static GRL,-0.0010653714615976861,-0.0012993384202933944,0.006019040475618659,0.0018938115860284762,0.005528490887370126,-0.008370997898871468,-0.0008250436316283409
3234,Final Dynamic - Baseline,0.002087253244788867,0.0036462050089902664,-0.015444677283375743,-0.006221417314989255,-0.015166714204979524,0.015150029101291762,0.000532465695370573
3234,Final Dynamic - Static GRL,0.002754746214105208,0.003367978641689806,-0.005550661730939974,-0.000841889039416413,-0.006541962165257854,0.007748159056808757,0.001042905380465059
3234,Final Dynamic - Standard Dynamic GRL,0.0038201176757028943,0.0046673170619832005,-0.011569702206558632,-0.0027357006254448892,-0.01207045305262798,0.016119156955680225,0.0018679490120933999
3235,Static GRL - Baseline,0.0031764431544255567,0.0018767660114823448,-0.019890486056480382,-0.002883104197983835,-0.01805363385405937,0.01530069363697606,0.004749792850748511
3235,Standard Dynamic GRL - Baseline,-0.00045036736416204093,-5.11940954250889e-06,-0.006646666956150252,-0.004096637603753544,-0.005727074932305287,-0.002105803026738795,0.0029413363844766147
3235,Standard Dynamic GRL - Static GRL,-0.0036268105185875976,-0.0018818854210248537,0.01324381910033013,-0.0012135334057697088,0.012326558921754084,-0.017406496663714854,-0.001808456466271896
3235,Final Dynamic - Baseline,0.0012391210910740469,0.0033772219137589987,-0.02391198057703616,-0.00858198263564866,-0.02128262327075272,0.020592059550014585,-0.0002867366532843772
3235,Final Dynamic - Static GRL,-0.0019373220633515098,0.001500455902276654,-0.0040214945205557795,-0.0056988784376648255,-0.003228989416693348,0.005291365913038526,-0.005036529504032888
3235,Final Dynamic - Standard Dynamic GRL,0.0016894884552360878,0.0033823413233015076,-0.01726531362088591,-0.004485345031895117,-0.015555548338447432,0.02269786257675338,-0.003228073037760992
3236,Static GRL - Baseline,0.002205939461841222,0.0009174532566880167,-0.006913540107910919,-0.003495746829157294,-0.0066278168585980415,0.004269029826511506,0.0003277712641717931
3236,Standard Dynamic GRL - Baseline,-0.00010141072425051689,-0.0021802273099909564,-0.013160492529097706,-0.005696706426872405,-0.013298722043437718,0.0018140156197440915,-0.000913091977118835
3236,Standard Dynamic GRL - Static GRL,-0.002307350186091739,-0.003097680566678973,-0.006246952421186787,-0.0022009595977151106,-0.006670905184839676,-0.002455014206767414,-0.0012408632412906281
3236,Final Dynamic - Baseline,0.00273802302893833,0.001955493115051443,-0.017047749489972765,-0.007237664413375587,-0.01754402504297018,0.012030822235443606,5.901562728711021e-05
3236,Final Dynamic - Static GRL,0.000532083567097108,0.0010380398583634265,-0.010134209382061846,-0.0037419175842182927,-0.01091620818437214,0.0077617924089321,-0.0002687556368846829
3236,Final Dynamic - Standard Dynamic GRL,0.002839433753188847,0.0041357204250423996,-0.0038872569608750587,-0.001540957986503182,-0.004245302999532463,0.010216806615699514,0.0009721076044059453
3237,Static GRL - Baseline,0.0012204309999894747,-0.001207892577975156,-0.008130462880549048,-0.004051060811024659,-0.007833996290216375,0.0033163957148877876,-0.0024880114661399305
3237,Standard Dynamic GRL - Baseline,-0.0013916699642547714,-0.0039831628137410036,-0.002871668089329496,-0.004351655246753999,-0.003959053408925321,-0.005014100546973543,-0.00161940422821253
3237,Standard Dynamic GRL - Static GRL,-0.002612100964244246,-0.0027752702357658476,0.005258794791219552,-0.0003005944357293393,0.0038749428812910533,-0.008330496261861331,0.0008686072379274004
3237,Final Dynamic - Baseline,0.002225190352558193,0.0047423114786370735,-0.017388816939853016,-0.007716925861459766,-0.017653186133706984,0.011671065092424826,-0.0013454303329000078
3237,Final Dynamic - Static GRL,0.0010047593525687182,0.005950204056612229,-0.009258354059303968,-0.0036658650504351065,-0.00981918984349061,0.008354669377537038,0.0011425811332399227
3237,Final Dynamic - Standard Dynamic GRL,0.0036168603168129643,0.008725474292378077,-0.01451714885052352,-0.0033652706147057673,-0.013694132724781663,0.01668516563939837,0.0002739738953125223
3238,Static GRL - Baseline,0.0007840332907720349,-0.0013916947530562274,0.00964459119415173,-0.003992203729202556,0.009254941026976146,-0.0021277762925184796,-0.0053016370812817605
3238,Standard Dynamic GRL - Baseline,-0.0015428250253117781,-0.0033981376449430667,0.01562530703621859,-0.002417920771801573,0.01460955342610197,-0.017205966660082006,-0.0019427374545209729
3238,Standard Dynamic GRL - Static GRL,-0.002326858316083813,-0.0020064428918868393,0.005980715842066858,0.001574282957400983,0.005354612399125824,-0.015078190367563526,0.0033588996267607876
3238,Final Dynamic - Baseline,0.002814388187407202,0.0045631303020628455,-0.005722192419001328,-0.00572175461127896,-0.006714435884002355,0.013294690647789043,-0.003026193096852675
3238,Final Dynamic - Static GRL,0.002030354896635167,0.005954825055119073,-0.015366783613153058,-0.001729550882076404,-0.0159693769109785,0.015422466940307522,0.0022754439844290854
3238,Final Dynamic - Standard Dynamic GRL,0.00435721321271898,0.007961267947005912,-0.021347499455219916,-0.003303833839477387,-0.021323989310104326,0.03050065730787105,-0.0010834556423317022
3239,Static GRL - Baseline,0.0012900112962022092,-0.0036998907686855986,-0.007833018533466428,-0.003997434483661088,-0.006660109028383404,0.007171739454401027,-0.005016315551674096
3239,Standard Dynamic GRL - Baseline,-0.0008567629649238739,-0.003956103394133936,-0.0103353280521346,-0.0037785600018680025,-0.009603391434168503,-0.00036456810309482,-0.004185189728139664
3239,Standard Dynamic GRL - Static GRL,-0.002146774261126083,-0.00025621262544833767,-0.002502309518668172,0.00021887448179308544,-0.0029432824057850984,-0.007536307557495847,0.0008311258235344319
3239,Final Dynamic - Baseline,0.002071318847363224,0.002874055112592089,-0.01619760499443524,-0.010151865306649964,-0.016920804235474395,0.014802321883629455,-0.001534961290046986
3239,Final Dynamic - Static GRL,0.0007813075511610146,0.006573945881277687,-0.008364586460968812,-0.006154430822988876,-0.01026069520709099,0.0076305824292284274,0.0034813542616271096
3239,Final Dynamic - Standard Dynamic GRL,0.0029280818122870977,0.006830158506726025,-0.00586227694230064,-0.006373305304781961,-0.007317412801305892,0.015166889986724275,0.0026502284380926777
3240,Static GRL - Baseline,0.001101659604375138,0.0005798088442098281,-0.017485097997738258,-0.005916401748751805,-0.019086033064085066,0.011502278121615472,-0.0013004064348978127
3240,Standard Dynamic GRL - Baseline,-0.0018415246258662865,-0.0032719034827093374,-0.0017049720481484287,-0.0029672497380812887,-0.0021467213264094523,-0.007212276176891574,0.0014709215984180686
3240,Standard Dynamic GRL - Static GRL,-0.0029431842302414246,-0.0038517123269191655,0.01578012594958983,0.0029491520106705166,0.016939311737675614,-0.018714554298507047,0.0027713280333158813
3240,Final Dynamic - Baseline,0.0031393464315019326,0.0036605793352210703,-0.01656318306234391,-0.006762934683368386,-0.016996060500893084,0.016538168727242453,-0.003156070303807837
3240,Final Dynamic - Static GRL,0.0020376868271267945,0.003080770491011242,0.0009219149353943482,-0.0008465329346165808,0.0020899725631919816,0.00503589060562698,-0.0018556638689100242
3240,Final Dynamic - Standard Dynamic GRL,0.004980871057368219,0.006932482817930408,-0.014858211014195481,-0.0037956849452870974,-0.014849339174483632,0.023750444904134027,-0.0046269919022259055
3241,Static GRL - Baseline,4.3234490738175424e-05,-7.828512455732017e-06,-0.0053086239577054065,-0.005939348052842186,-0.005668652143479544,0.004181231366003568,0.0011044029719105477
3241,Standard Dynamic GRL - Baseline,-0.0033801653086454886,-0.002891668695024441,0.0044953913327872436,-0.0062527897510706865,0.0025218759534874347,-0.015036820963729935,-0.0006812952065484209
3241,Standard Dynamic GRL - Static GRL,-0.003423399799383664,-0.0028838401825687088,0.00980401529049265,-0.00031344169822850043,0.008190528096966979,-0.019218052329733504,-0.0017856981784589686
3241,Final Dynamic - Baseline,0.0020359992538205862,0.003547665310690451,-0.010371989778300832,-0.006684627265563372,-0.01137306471473016,0.013196031385062423,-0.0005929709330230789
3241,Final Dynamic - Static GRL,0.001992764763082411,0.003555493823146183,-0.005063365820595425,-0.0007452792127211859,-0.005704412571250615,0.009014800019058855,-0.0016973739049336266
3241,Final Dynamic - Standard Dynamic GRL,0.005416164562466075,0.006439334005714892,-0.014867381111088075,-0.00043183751449268545,-0.013894940668217594,0.02823285234879236,8.8324273525342e-05
3242,Static GRL - Baseline,0.0016558539007679451,-0.0001290755254697018,-0.01129317732693548,-0.0067356545129608186,-0.011019686384367351,0.006596472462647274,-0.0024042985898554727
3242,Standard Dynamic GRL - Baseline,-0.0004538390311803475,-0.0010983886139441235,-0.0069586563240034705,-0.004972242551527818,-0.006085414944109212,-0.004141589504965515,0.0009522246596006118
3242,Standard Dynamic GRL - Static GRL,-0.0021096929319482927,-0.0009693130884744217,0.00433452100293201,0.0017634119614330004,0.0049342714402581395,-0.010738061967612789,0.0033565232494560844
3242,Final Dynamic - Baseline,0.0023005104506339524,0.004117603497548028,-0.019119536346568603,-0.009975091561391357,-0.019751643750150163,0.017630257320760512,-0.00255815101236161
3242,Final Dynamic - Static GRL,0.0006446565498660073,0.00424667902301773,-0.007826359019633123,-0.0032394370484305386,-0.008731957365782812,0.011033784858113238,-0.00015385242250613718
3242,Final Dynamic - Standard Dynamic GRL,0.0027543494818143,0.0052159921114921515,-0.012160880022565133,-0.005002849009863539,-0.013666228806040952,0.021771846825726027,-0.0035103756719622216
3243,Static GRL - Baseline,0.001580449285227603,1.3952907206737919e-05,-0.010661663626784786,-0.005535804138049294,-0.009128480181372856,0.012466887811863392,0.0019567598041839857
3243,Standard Dynamic GRL - Baseline,-0.0020346912956561436,-0.0030807835029603714,-0.0008141024275353306,-0.004304029110587143,-0.00032108364084439817,-0.00653655086612015,0.0005035878901413736
3243,Standard Dynamic GRL - Static GRL,-0.0036151405808837467,-0.0030947364101671093,0.009847561199249455,0.0012317750274621515,0.008807396540528457,-0.019003438677983542,-0.001453171914042612
3243,Final Dynamic - Baseline,0.003106045980181049,0.0031717145525151924,-0.01709448189087324,-0.007060497331363966,-0.016202131874520576,0.021147453728739052,0.0002720477716231136
3243,Final Dynamic - Static GRL,0.001525596694953446,0.0031577616453084545,-0.006432818264088456,-0.0015246931933146721,-0.00707365169314772,0.00868056591687566,-0.001684712032560872
3243,Final Dynamic - Standard Dynamic GRL,0.005140737275837193,0.006252498055475564,-0.01628037946333791,-0.0027564682207768237,-0.015881048233676177,0.0276840045948592,-0.00023154011851826
3244,Static GRL - Baseline,0.0002779874071601185,0.0007831882658563827,-0.003991479749769378,-0.004510148915873022,-0.00480757033274469,0.0018646912005310656,-0.0025593776302547493
3244,Standard Dynamic GRL - Baseline,-0.001518304597058262,-9.279791055188946e-05,-0.006372622797144248,-0.004880079912454614,-0.007781033187158164,-0.004496893460613216,-0.002428924136227594
3244,Standard Dynamic GRL - Static GRL,-0.0017962920042183805,-0.0008759861764082721,-0.00238114304737487,-0.0003699309965815925,-0.0029734628544134736,-0.006361584661144282,0.00013045349402715511
3244,Final Dynamic - Baseline,0.0018112380816042162,0.004593191503576399,-0.02071523480997739,-0.00793880355125785,-0.020776799216548764,0.01911721805394051,0.001147909957123959
3244,Final Dynamic - Static GRL,0.0015332506744440977,0.0038100032377200166,-0.016723755060208012,-0.003428654635384828,-0.015969228883804074,0.017252526853409444,0.0037072875873787083
3244,Final Dynamic - Standard Dynamic GRL,0.003329542678662478,0.004685989414128289,-0.014342612012833142,-0.0030587236388032353,-0.0129957660293906,0.023614111514553726,0.003576834093351553
3245,Static GRL - Baseline,0.0013627120569412732,-0.0017634400673220418,0.0010254084343378142,-0.0032306724630456595,0.0015166393941534392,-0.00041586953954875217,-0.002740987299228736
3245,Standard Dynamic GRL - Baseline,-0.001168553597303279,-0.0029545744149193087,-0.0018291410608754777,-0.003436251083851748,-0.0008423869204763901,-0.005557242439676147,0.0017680781205015213
3245,Standard Dynamic GRL - Static GRL,-0.002531265654244552,-0.0011911343475972669,-0.002854549495213292,-0.0002055786208060885,-0.0023590263146298293,-0.0051413729001273945,0.004509065419730257
3245,Final Dynamic - Baseline,0.0017419422674245233,0.004391553036323326,0.002251620575650773,-0.0005688414887226184,0.0017621346348922762,0.009411641601345666,-0.0035578886967679198
3245,Final Dynamic - Static GRL,0.0003792302104832501,0.0061549931036453676,0.0012262121413129587,0.002661830974323041,0.00024549524073883694,0.009827511140894418,-0.000816901397539184
3245,Final Dynamic - Standard Dynamic GRL,0.0029104958647278023,0.0073461274512426344,0.004080761636526251,0.0028674095951291296,0.0026045215553686663,0.014968884041021813,-0.005325966817269441
3246,Static GRL - Baseline,0.000480129047190303,0.0006584433551111712,-0.007910759083333205,-0.004426507643738857,-0.007875527088891346,0.0037601081959426352,-0.0014338454101182861
3246,Standard Dynamic GRL - Baseline,-0.0019135919273777224,-0.0008677060799316405,0.005669541815308328,-0.0030124265754203003,0.005489642897352716,-0.012943591385291775,-0.0009030015910554412
3246,Standard Dynamic GRL - Static GRL,-0.0023937209745680255,-0.0015261494350428118,0.013580300898641533,0.0014140810683185567,0.013365169986244062,-0.01670369958123441,0.0005308438190628449
3246,Final Dynamic - Baseline,0.0017104541590177158,0.004307462480490298,-0.01593230547357688,-0.006903281388835765,-0.013726382550021003,0.01433872031160549,0.0009697061917457173
3246,Final Dynamic - Static GRL,0.0012303251118274128,0.003649019125379127,-0.008021546390243675,-0.0024767737450969076,-0.005850855461129657,0.010578612115662855,0.0024035516018640034
3246,Final Dynamic - Standard Dynamic GRL,0.0036240460863954382,0.005175168560421939,-0.021601847288885208,-0.0038908548134154643,-0.01921602544737372,0.027282311696897266,0.0018727077828011585
3247,Static GRL - Baseline,0.0014540389103754325,0.002086224187077712,0.007043532618830457,-0.002354296358822585,0.007075937746793368,-7.577486171150838e-05,-0.0013470287945621384
3247,Standard Dynamic GRL - Baseline,-0.0016982973998878048,-0.001125659300384052,0.0047979063879482475,-0.0034951785895188537,0.004799824719489393,-0.009497579048671823,-0.0018275119350691163
3247,Standard Dynamic GRL - Static GRL,-0.0031523363102632374,-0.003211883487461764,-0.0022456262308822098,-0.0011408822306962687,-0.002276113027303975,-0.009421804186960314,-0.0004804831405069779
3247,Final Dynamic - Baseline,0.0016147830183059764,0.004255361789882561,0.0027508158987688477,-0.005200688490785048,0.0024876177477218472,0.009459901197869491,-0.0022832164578680952
3247,Final Dynamic - Static GRL,0.00016074410793054383,0.0021691376028048492,-0.0042927167200616095,-0.002846392131962463,-0.00458831999907152,0.009535676059581,-0.0009361876633059568
3247,Final Dynamic - Standard Dynamic GRL,0.003313080418193781,0.005381021090266613,-0.0020470904891794,-0.0017055099012661945,-0.0023122069717675456,0.018957480246541314,-0.00045570452279897894
3248,Static GRL - Baseline,0.00021765905669557384,0.00011357812650697463,-0.0037099837722816276,-0.0029263846350366263,-0.0036293949444253584,0.0028361792827322208,-0.0018818122819632029
3248,Standard Dynamic GRL - Baseline,-0.0011766921890263848,-0.0017276830753047423,-0.005980576680071299,-0.0026184074471598765,-0.006402337897751388,-0.002175664152639867,-0.0014525988647437135
3248,Standard Dynamic GRL - Static GRL,-0.0013943512457219587,-0.001841261201811717,-0.0022705929077896717,0.0003079771878767498,-0.0027729429533260297,-0.0050118434353720875,0.00042921341721948933
3248,Final Dynamic - Baseline,0.001825588621844565,0.004558987911417511,-0.011780469989655797,-0.002833558948183986,-0.01231041720453633,0.016531836217404727,-0.002160942200829897
3248,Final Dynamic - Static GRL,0.001607929565148991,0.004445409784910537,-0.008070486217374169,9.282568685264024e-05,-0.008681022260110971,0.013695656934672507,-0.000279129918866694
3248,Final Dynamic - Standard Dynamic GRL,0.0030022808108709498,0.006286670986722254,-0.005799893309584497,-0.00021515150102410958,-0.005908079306784941,0.018707500370044594,-0.0007083433360861834
3249,Static GRL - Baseline,0.0012223787622037685,0.0002818075137326348,-0.005659713871557628,-0.004364785060142462,-0.005191407884778482,0.007255387183073558,-0.0005769449794737758
3249,Standard Dynamic GRL - Baseline,-0.00129173734175958,-0.002344647928212429,-0.006977687070275636,-0.0050754695830221176,-0.007261327162760581,-0.0026656186490902622,-0.0017188932738218914
3249,Standard Dynamic GRL - Static GRL,-0.0025141161039633486,-0.0026264554419450636,-0.0013179731987180074,-0.0007106845228796559,-0.002069919277982099,-0.00992100583216382,-0.0011419482943481156
3249,Final Dynamic - Baseline,0.002377617121125053,0.0036860325386522397,-0.017320333579316533,-0.007339387395714266,-0.016756706244494067,0.021439602064321273,-0.001964002926403436
3249,Final Dynamic - Static GRL,0.0011552383589212845,0.003404225024919605,-0.011660619707758904,-0.0029746023355718045,-0.011565298359715585,0.014184214881247714,-0.0013870579469296603
3249,Final Dynamic - Standard Dynamic GRL,0.003669354462884633,0.0060306804668646685,-0.010342646509040897,-0.0022639178126921487,-0.009495379081733486,0.024105220713411535,-0.00024510965258154466
3250,Static GRL - Baseline,0.00022588771742182434,-0.001783345923960511,-0.020463974701853564,-0.004546353024555406,-0.019130454291377115,0.013177272377909832,-0.0016223633036705001
3250,Standard Dynamic GRL - Baseline,-0.0017977577081110807,-0.005236795645234327,-0.0029868444729683474,-0.0028845759906839553,-0.00346875704854184,-0.00580897938743119,-0.0009325441666588226
3250,Standard Dynamic GRL - Static GRL,-0.002023645425532905,-0.0034534497212738158,0.017477130228885217,0.0016617770338714505,0.015661697242835275,-0.018986251765341022,0.0006898191370116775
3250,Final Dynamic - Baseline,0.0013473503695652367,0.003671961844882665,-0.021191804988059428,-0.0069838441999316575,-0.021808615905460876,0.02108646432728367,-0.000988079164990746
3250,Final Dynamic - Static GRL,0.0011214626521434123,0.005455307768843176,-0.0007278302862058633,-0.0024374911753762517,-0.0026781616140837614,0.00790919194937384,0.000634284138679754
3250,Final Dynamic - Standard Dynamic GRL,0.0031451080776763174,0.008908757490116992,-0.01820496051509108,-0.004099268209247702,-0.018339858856919036,0.02689544371471486,-5.553499833192352e-05
3251,Static GRL - Baseline,0.000983523342579784,-1.4044296074433582e-05,-0.011574770900409613,-0.003097296491086617,-0.011359725439590705,0.007843932336392911,-0.004549229606442502
