bootstrap_iteration,model,n_images_in_resample,n_seeds_aggregated,macro_AUROC,macro_AUPRC,mean_FNR_gap,mean_FPR_gap,mean_Equalized_Odds_gap,mean_Worst_group_Recall,mean_AUROC_gap,sex_head_AUROC,sex_head_accuracy
1585,Baseline,22484,3,0.812376578824447,0.31372178307377024,0.062438497577203635,0.014749453432887328,0.06326035198716086,0.440652898614895,0.02409933821842627,,
1585,Static GRL,22484,3,0.8118668127697403,0.30823160092996443,0.047714257486405426,0.009934185333543663,0.048117596432437744,0.4517333361841431,0.02021299027333843,0.5372953352029831,0.5650981438652671
1585,Standard Dynamic GRL,22484,3,0.8104569798075261,0.3103082848454322,0.05576521681255563,0.011340932193982092,0.05601314165840423,0.439805842914879,0.022329961603778006,0.5406505177789449,0.5564697859218407
1585,Final Dynamic,22484,3,0.8149991171244753,0.3173274903437231,0.04431136357335616,0.007025449401483589,0.04513991164551572,0.4578370798284844,0.021188368124706185,,
1586,Baseline,22542,3,0.8079460669801491,0.2896203925112874,0.04470045108205619,0.02075358625683221,0.04783825412973681,0.43747681255744714,0.021900665572838904,,
1586,Static GRL,22542,3,0.807449770084415,0.2889953576209526,0.04781482097981752,0.016626079722012205,0.05176349357890155,0.4364795409849917,0.021727843792854782,0.555731354431256,0.5836956200278
1586,Standard Dynamic GRL,22542,3,0.8053906512376082,0.2886309476631232,0.051174269881359674,0.016213723546861698,0.052882483811024915,0.4287793785907135,0.021727555615050905,0.5480545152297959,0.5717031910803537
1586,Final Dynamic,22542,3,0.8094198651188437,0.29357026344248865,0.03633307253746309,0.013278065330171014,0.038312361000996414,0.44832971610198347,0.020974558577835523,,
1587,Baseline,21822,3,0.8149159325946775,0.31518331915992504,0.048510252961129936,0.023489848460832352,0.05089137083978545,0.45278731088475205,0.021348638342346512,,
1587,Static GRL,21822,3,0.8161794112534969,0.31567411165141607,0.0481892845117464,0.015638413395275802,0.04885082854799943,0.4528335814288937,0.018051371013536176,0.5482047412315422,0.5912229248770354
1587,Standard Dynamic GRL,21822,3,0.8147924073007053,0.31422716021113983,0.044917411458511754,0.019593499374031778,0.04513167415385868,0.44602840768061575,0.019913292262208296,0.5545482223339567,0.5838297742339534
1587,Final Dynamic,21822,3,0.8172005022760023,0.31981504823233325,0.0445055115658809,0.012317398785284005,0.044513767902928075,0.463407954718081,0.022041030579436193,,
1588,Baseline,22874,3,0.8100925500647244,0.31221735267550477,0.08464499043400316,0.026678599262102615,0.08464499043400316,0.42925170112103134,0.02337072156652234,,
1588,Static GRL,22874,3,0.810853563495309,0.31574800925520874,0.07158499381029337,0.018804991876721706,0.07246125218337669,0.44079770314024785,0.022987771807355135,0.5364187402809969,0.5872315001020082
1588,Standard Dynamic GRL,22874,3,0.8094828209040247,0.31312269969551826,0.09179102956751663,0.023368480357642874,0.09194426979229475,0.4245964527465858,0.022611788296667667,0.5501301175573731,0.5786773920900004
1588,Final Dynamic,22874,3,0.8126657917872023,0.3164864766361859,0.0615866368705039,0.015570721719893913,0.06250369576309016,0.4503094022249557,0.022945864210873874,,
1589,Baseline,22375,3,0.8092502236607578,0.3116197497706117,0.05704105343428795,0.026575274213237826,0.05966172943844353,0.43513647409149664,0.018524758861872503,,
1589,Static GRL,22375,3,0.8107718709393407,0.30941910350747087,0.045350621663882894,0.019586669964026707,0.047601239495901414,0.447570019549316,0.017493272670917156,0.5521048621037735,0.5959478584729981
1589,Standard Dynamic GRL,22375,3,0.8088904250395283,0.3111540417979327,0.04827419843988511,0.022017287844801586,0.05132133078175747,0.4342213055435232,0.018147099232980492,0.5618993835377908,0.588245810055866
1589,Final Dynamic,22375,3,0.8117401478107812,0.31586455543446135,0.04334026301715257,0.01709605997592715,0.04523147780100142,0.45166959658581013,0.01763571923676901,,
1590,Baseline,21695,3,0.8104803899096952,0.3061642929455868,0.038787449518367156,0.014966825805934045,0.04083262259549165,0.45473277528026873,0.024111845313760774,,
1590,Static GRL,21695,3,0.8112413333087041,0.30819754030049135,0.034297458038431254,0.009970973236514876,0.035452752661302385,0.4567913954416985,0.020877117471931963,0.5415332212510662,0.5906890988707075
1590,Standard Dynamic GRL,21695,3,0.8070915639377012,0.3032923646158048,0.038151580845020884,0.011947319529195167,0.039142624450379665,0.44670049882341756,0.024055336219490176,0.5500045908810866,0.5779211799953906
1590,Final Dynamic,21695,3,0.8125860559432457,0.3095772598015724,0.027234121365084085,0.006515367255404847,0.027251770690937694,0.4669745881749203,0.022283027048689424,,
1591,Baseline,23307,3,0.8089530012480389,0.30910518122398184,0.0675741068793528,0.02193986712449673,0.06849660621783236,0.430103758726805,0.0143170881917564,,
1591,Static GRL,23307,3,0.8098468050669124,0.3077536363188171,0.06073387380768946,0.017359229215674957,0.06183549639445255,0.4375402932440204,0.012284373697231529,0.5742853728378355,0.5840734543270262
1591,Standard Dynamic GRL,23307,3,0.8071037403282885,0.30639799944772966,0.07034692037260748,0.018568830045826098,0.0706324250845126,0.42359692072962624,0.014830551215028414,0.5678512616717681,0.5716165386650648
1591,Final Dynamic,23307,3,0.8110911030189274,0.31269236231885617,0.05823930969489035,0.015911072510016232,0.05823930969489033,0.4438011091826369,0.01352161320065758,,
1592,Baseline,22095,3,0.8017033923114406,0.2951895216943429,0.07288140839555572,0.01686047920207799,0.0728814083955557,0.41773794640857714,0.017908932579230725,,
1592,Static GRL,22095,3,0.8036337850520422,0.29595583165147327,0.05786055976990893,0.012959398237258469,0.05786055976990892,0.43057293718170175,0.014220603409353346,0.5545686169561153,0.5928490608735008
1592,Standard Dynamic GRL,22095,3,0.801853518111141,0.29593580745284437,0.06626483896159147,0.0149277291307064,0.06655109874775338,0.41962119394154024,0.015200756801995048,0.5572550199418226,0.5815946292524704
1592,Final Dynamic,22095,3,0.8043342685264264,0.29982862944181726,0.05306173529228839,0.012832174504576216,0.05340294046207896,0.43951903922196345,0.015653906454104083,,
1593,Baseline,21676,3,0.8068105944781472,0.3089288198590752,0.06458160880641571,0.021128638208760746,0.06492001879602775,0.4371944066909907,0.022720327949081454,,
1593,Static GRL,21676,3,0.8085348970307288,0.3072261662114715,0.05912586202080963,0.019359942759393553,0.05925345743210413,0.4420879171446759,0.01862483150403791,0.5500079639872648,0.582825859629698
1593,Standard Dynamic GRL,21676,3,0.8057868472711408,0.30334486923241893,0.06432498266210991,0.019909579309129493,0.06458376893980433,0.43298728030673694,0.020609073659374057,0.5549461584057568,0.5768438211232084
1593,Final Dynamic,21676,3,0.8093644867503254,0.31495076614630946,0.054817468459401386,0.0139254094340452,0.055554932848061796,0.4514806512622087,0.021259000280359652,,
1594,Baseline,21828,3,0.8098669543013091,0.3073905682352342,0.06681196027577893,0.01797095763812352,0.06785848738823358,0.4305284831838463,0.025884396122150478,,
1594,Static GRL,21828,3,0.810592783994001,0.3081796095016908,0.057035869458638644,0.013880068509335472,0.05754549905585843,0.4400077969063492,0.026105046340715782,0.5567726689080631,0.5823712662635149
1594,Standard Dynamic GRL,21828,3,0.8089934112020787,0.30736138758143267,0.057278150703962645,0.014422324692402703,0.058818965965862786,0.4311750909434487,0.023888107189861296,0.5567794517998291,0.5675126748518723
1594,Final Dynamic,21828,3,0.8125236286409624,0.3111316530471674,0.05329892632141619,0.013171187801852127,0.05414974561275226,0.44822231286074743,0.02526714184830199,,
1595,Baseline,22634,3,0.8117057052618554,0.3135285855587746,0.06464112129466941,0.02209705180883668,0.06613571043060916,0.4322480140189315,0.01864088213573385,,
1595,Static GRL,22634,3,0.8131580608986416,0.31481149002938286,0.042770888391621215,0.015278473230407772,0.044980011714326584,0.44808129877506664,0.016941348195575308,0.5482225115963675,0.5710141085682306
1595,Standard Dynamic GRL,22634,3,0.8105200442732462,0.3124277168957644,0.05331585744046918,0.017557868296189386,0.05475919817053359,0.43099256104002387,0.01729463747984231,0.5531594524220192,0.561470943418456
1595,Final Dynamic,22634,3,0.8138625726719281,0.3175407218932533,0.03748208626728833,0.011996495196126293,0.03887773523504596,0.45518997640469516,0.01837284611266039,,
1596,Baseline,22603,3,0.8068446735871383,0.3129327037102278,0.05665830350297137,0.025768672024958406,0.057511171600142935,0.4473275561016694,0.02705008070596578,,
1596,Static GRL,22603,3,0.8085876168784264,0.3177919499820351,0.0542841212802213,0.020610427707922103,0.05526503472664307,0.4584108685343234,0.024699280838131745,0.5600274318041975,0.5824153136014393
1596,Standard Dynamic GRL,22603,3,0.8061944127327142,0.31319298276759433,0.06071839807810056,0.0211793865667807,0.06071839807810056,0.4441184111017091,0.02306982928685293,0.5620502529078275,0.5696736421418985
1596,Final Dynamic,22603,3,0.8085857345800648,0.3178698288840482,0.038973143641003426,0.017184503104442323,0.039623875808374516,0.4654281383885304,0.025771953176888542,,
1597,Baseline,23372,3,0.8072975258221281,0.3082599140859629,0.08370481635297304,0.023652799611119758,0.08402083251534742,0.42283500127421964,0.030843574854510687,,
1597,Static GRL,23372,3,0.8076734690865252,0.3094771831278329,0.07108226035329773,0.021179356947605903,0.07155105456608685,0.4369515396911486,0.023718808941191705,0.5601211356482515,0.6005476638712991
1597,Standard Dynamic GRL,23372,3,0.8053920017757328,0.30870417782585996,0.07472696593944324,0.019870832797291852,0.07507826301580596,0.4255144005372091,0.026193940984400893,0.5625601659982965,0.5872696674082948
1597,Final Dynamic,23372,3,0.8097356611351317,0.31188691267819263,0.07260274935792398,0.013946165688293129,0.07282141148957293,0.43480099957497115,0.030127310472235352,,
1598,Baseline,21670,3,0.8150926320659254,0.31537619151143276,0.08503256908090313,0.023725675625290602,0.08523959354123717,0.42411940417349575,0.01931834061518999,,
1598,Static GRL,21670,3,0.8160664705508872,0.3160352217345394,0.06211670969273931,0.021768928301694346,0.06301390915213267,0.4432777512913429,0.01621281992451494,0.5664396242507452,0.5944777726503615
1598,Standard Dynamic GRL,21670,3,0.8135913704668788,0.3133582407443132,0.06717430259869273,0.020022152913959264,0.06753546144645568,0.43434618725785895,0.018705951984108002,0.5668211496413512,0.5825103830179973
1598,Final Dynamic,21670,3,0.8173478973386216,0.31774680111614423,0.058439922055773204,0.017063555522128626,0.05927768572563328,0.4510889569717042,0.019216946311596077,,
1599,Baseline,22049,3,0.8096148636889486,0.30496413657848576,0.05476331840144668,0.019316502844127722,0.05563751772669178,0.4462104011446231,0.022359893991170828,,
1599,Static GRL,22049,3,0.8122958854004904,0.3073931962302694,0.04889342937188015,0.014613439027027803,0.04999973975569481,0.4494393962358392,0.02390384791722745,0.5570362424208208,0.5906692669357643
1599,Standard Dynamic GRL,22049,3,0.8090388217103013,0.306445963301949,0.05339298142822226,0.015277588575809985,0.054944087693522096,0.443758089615162,0.023386506009001048,0.5569771588130034,0.5770178541732808
1599,Final Dynamic,22049,3,0.8131989911421051,0.3100023158300907,0.0325738498543676,0.012259644149838907,0.03484378736606714,0.467858821768754,0.022469029784452522,,
1600,Baseline,22032,3,0.8063512010004966,0.3016872009493672,0.06422760600145704,0.017812359950487952,0.06422760600145704,0.4289349286023368,0.022655734605970947,,
1600,Static GRL,22032,3,0.8066409827907157,0.30300279620379117,0.062173708366166404,0.013958954174337693,0.062306610529018834,0.4353794973613377,0.021401064071363277,0.5466337175291042,0.586722343258291
1600,Standard Dynamic GRL,22032,3,0.8054981206135793,0.3010722868027604,0.07254059228034197,0.0142191157507797,0.07356942624265568,0.42223299841269735,0.021861518529021965,0.5471234062003749,0.5749818445896877
1600,Final Dynamic,22032,3,0.8080135367653206,0.3061174353842209,0.050845690593680805,0.011261234717773063,0.05199905184774939,0.4525412338431681,0.02022886854108849,,
1601,Baseline,22380,3,0.8105748172840602,0.3207645774321226,0.08035034963211647,0.02364955440664715,0.08157678870026723,0.4381118494873575,0.015906163086450997,,
1601,Static GRL,22380,3,0.8100508911443359,0.3198689837113526,0.0675435949006914,0.02189110890112575,0.0675435949006914,0.44328985752638667,0.01453848592500935,0.5509978395109472,0.6138814417634793
1601,Standard Dynamic GRL,22380,3,0.8090498949852077,0.31709890398518886,0.0728721755473115,0.02258011516103012,0.0736784639628713,0.4344996608107936,0.016714904137834066,0.5539815968072866,0.5992106047065833
1601,Final Dynamic,22380,3,0.8130397537317755,0.3257052185185952,0.05728782973608021,0.016875973527537294,0.0575753287263267,0.45877139350513835,0.016817975016910024,,
1602,Baseline,21655,3,0.808895074895616,0.30715095059098596,0.0566920039187542,0.017222508188035446,0.058574238364655196,0.437351363540242,0.016965833237104776,,
1602,Static GRL,21655,3,0.8102563031946332,0.3056269538404813,0.04053057713582717,0.012796142855206057,0.04188097857670633,0.45007295443098894,0.017471605138948076,0.5403125990408221,0.578034326175633
1602,Standard Dynamic GRL,21655,3,0.8073290516719606,0.30226515745288696,0.047779932671810625,0.01519847894208671,0.05053265230321061,0.4364659341327277,0.01683533251703224,0.5567349182439102,0.5719387362425922
1602,Final Dynamic,21655,3,0.8110251575980901,0.31114648542250073,0.03904024365739397,0.008870415991051497,0.03932298523060273,0.45351506428658217,0.015713533244664776,,
1603,Baseline,22707,3,0.8068848117339034,0.30379858000576027,0.084609249093672,0.02612983232427381,0.084609249093672,0.42049203163867915,0.017160062557528555,,
1603,Static GRL,22707,3,0.8089009594756299,0.3023802162184919,0.07823648003603921,0.020898544683386675,0.07836494922527575,0.4269966684042779,0.016046151512795075,0.5505723330160683,0.5964093304561001
1603,Standard Dynamic GRL,22707,3,0.8060396734772572,0.301619331134479,0.07903172554955847,0.022464477247462134,0.07903172554955847,0.4162253207496063,0.01696924065845899,0.5538385076166664,0.5855022680230766
1603,Final Dynamic,22707,3,0.8097399217373281,0.3076498382731608,0.07031163325082673,0.016587374550462327,0.07041709337352287,0.4366451175854054,0.017426661944333035,,
1604,Baseline,22620,3,0.8096706789516611,0.3052740170350874,0.06301887983963438,0.01779872490202804,0.06443277703193857,0.4310167762498505,0.022234668186562053,,
1604,Static GRL,22620,3,0.8105961875681236,0.304366358200962,0.05937981659741672,0.013402785280877632,0.05970926726881046,0.4362225692552772,0.021051385754319658,0.5413956592313826,0.5745358090185677
1604,Standard Dynamic GRL,22620,3,0.8080120645323582,0.2993573683763585,0.06879545643944238,0.012480745974045701,0.06936075064164333,0.4217499174088865,0.020659328650985093,0.5483599476736188,0.5642646625405247
1604,Final Dynamic,22620,3,0.8117576929748651,0.30891893336607384,0.05303410159819975,0.009952266912193244,0.05393532677366917,0.442056001290504,0.02150453382607227,,
1605,Baseline,21787,3,0.8059254081363164,0.3026743833542034,0.03973485127820664,0.014531824543156798,0.04084927103728392,0.4324798607469906,0.021214054852919353,,
1605,Static GRL,21787,3,0.8066680252657652,0.3020324010920567,0.043165193878673985,0.013066170655250217,0.04450998848006144,0.4325467569687464,0.018838852690555866,0.5481173885253766,0.5718394761402058
1605,Standard Dynamic GRL,21787,3,0.8042449013105054,0.2996282748765681,0.045559353493095846,0.014354067777506892,0.04639682668929479,0.41874027370527456,0.02066253703717101,0.5557490649181798,0.5609614295986903
1605,Final Dynamic,21787,3,0.808339264119034,0.3067826575639994,0.03129028661357268,0.014106427824548717,0.03300749916336704,0.44790106256922463,0.019449926848301446,,
1606,Baseline,22577,3,0.806884209614092,0.30682870070633717,0.07304092750993357,0.02401889291077086,0.0743553169961554,0.42586890617693124,0.020159185460105204,,
1606,Static GRL,22577,3,0.8084089378114269,0.30373922017918636,0.059138629458489196,0.01664766203913811,0.060374163239920044,0.43484189011068813,0.019806725669712737,0.553677994848839,0.5788929736752743
1606,Standard Dynamic GRL,22577,3,0.8055741441184773,0.30206427786707374,0.0705669032633048,0.020109813828137573,0.07151954375191646,0.42112806863335495,0.019256384774919116,0.5543639253651237,0.5709497866560364
1606,Final Dynamic,22577,3,0.8097377805301219,0.3124835062534056,0.0503039644788141,0.01601879567832654,0.05319277999280118,0.44730429292300505,0.019007248972142798,,
1607,Baseline,22205,3,0.8085731888245024,0.30707414765291147,0.05472340053372643,0.021528730050453578,0.05482046634310831,0.4374879916913626,0.015310662910541251,,
1607,Static GRL,22205,3,0.8089512638200239,0.3053740508023289,0.04480700617754077,0.017706923266498146,0.04607531761284778,0.4441892741216918,0.015369358259836508,0.5346056678352428,0.578563386624634
1607,Standard Dynamic GRL,22205,3,0.8069162713444981,0.3049033602368339,0.06044152643968109,0.01864038125464255,0.06117495527064626,0.42900992026386114,0.013343795224757428,0.5429246213689322,0.5723035352398108
1607,Final Dynamic,22205,3,0.8110839047094602,0.31061874261092454,0.032768104358575016,0.010797145364600295,0.03355080904781877,0.4556419489138231,0.014075766382332091,,
1608,Baseline,21975,3,0.8100508369363362,0.31069710042851445,0.040327703734567226,0.014212554648087024,0.04088905617148534,0.4573354735302532,0.020746274730528168,,
1608,Static GRL,21975,3,0.8116906190795428,0.3104916658281878,0.03819943239698876,0.010287544090967634,0.039324654186874475,0.46057327670656595,0.017969141078631498,0.5361664689044416,0.5817823284034888
1608,Standard Dynamic GRL,21975,3,0.8100152105526988,0.30940199777880456,0.039454499026847924,0.009500284914682952,0.03998605676558011,0.4500313724059282,0.01870062076604592,0.5423652721630304,0.5713158892681077
1608,Final Dynamic,21975,3,0.813048061077775,0.3142515856076281,0.03761884054882634,0.007281415988681408,0.03790589410763478,0.46429379676257115,0.020638567917630513,,
1609,Baseline,21830,3,0.812641577409428,0.31057480371388996,0.08086548447076282,0.025966293783760197,0.08171335679064762,0.42859781206147246,0.01674763638812393,,
1609,Static GRL,21830,3,0.8129890564719838,0.3099185050870285,0.05872777747656784,0.020094793622646826,0.05898755066358713,0.4434407603556784,0.011747959103794822,0.5758434190791106,0.5999541914796153
1609,Standard Dynamic GRL,21830,3,0.8116208792483978,0.30882049083919155,0.06194228377839577,0.020071570205805998,0.06209865638766632,0.4340618787849479,0.014315234698140458,0.5759624325759759,0.5862269048709726
1609,Final Dynamic,21830,3,0.814802428120502,0.3148929920670878,0.04706135039061184,0.018234991033896492,0.04847221437299129,0.4544851212949548,0.015342813487435195,,
1610,Baseline,22235,3,0.8080465262730142,0.30922604782358015,0.06603797762334572,0.02570477817529421,0.06849518269219877,0.44092077287865505,0.019513897539406088,,
1610,Static GRL,22235,3,0.810229783193285,0.3120147199198459,0.052376972043954056,0.021279463103977884,0.05339977361315565,0.4528035728264341,0.018611652139341125,0.5657520938289559,0.6014391724758263
1610,Standard Dynamic GRL,22235,3,0.8068513250688542,0.3101154225884855,0.057177598664809204,0.021538935481265176,0.058086136499136014,0.43678572347934613,0.021707966171493964,0.558249705861266,0.5889963271119106
1610,Final Dynamic,22235,3,0.8099312642656501,0.31504000263883797,0.04837673227318418,0.015295740964929241,0.048743753958369516,0.457049131583775,0.0189048206280629,,
1611,Baseline,22243,3,0.80854524001218,0.3103063221079032,0.06606525056765185,0.028793063645536687,0.06745125408822068,0.43218148606586504,0.019374728882456508,,
1611,Static GRL,22243,3,0.8091500162253649,0.3086230564879151,0.05210251014764936,0.020896434338807317,0.05401463624944258,0.4433889041148092,0.01638767927434473,0.5566324434922337,0.5987501685923661
1611,Standard Dynamic GRL,22243,3,0.8072003613783929,0.30900430761811054,0.06482312713923338,0.025914206711579676,0.06851096317301848,0.4268507935466792,0.017645094357208096,0.5543660533911551,0.585247793313252
1611,Final Dynamic,22243,3,0.810828663206011,0.3141449327701369,0.05176367326022189,0.01691000430207545,0.05314831566282321,0.44861793250353904,0.020706718096516617,,
1612,Baseline,22541,3,0.8077617752179226,0.3014197345723811,0.06970167239901309,0.023130306203603637,0.07132729484541418,0.4400165825794872,0.02762882236224326,,
1612,Static GRL,22541,3,0.808949066512992,0.3024356444719224,0.047371704698387786,0.015849195128960634,0.048892411314957474,0.4548393487198024,0.02549468445160454,0.5544233814580518,0.5795513360838768
1612,Standard Dynamic GRL,22541,3,0.8070834331245941,0.3007652824188083,0.059744707799325024,0.018128940227499887,0.061417646469535035,0.44220952604253627,0.026232555772027502,0.5597618869278495,0.5732960679058899
1612,Final Dynamic,22541,3,0.810083917065648,0.3059296158161611,0.0516144332783389,0.014929516639922369,0.05341184945131013,0.45655995094751317,0.025487810220168283,,
1613,Baseline,21542,3,0.8080796024837217,0.3016828305848864,0.06426857684362364,0.01584699051896767,0.06511636263870506,0.426231227937941,0.009593693041215014,,
1613,Static GRL,21542,3,0.808660344533244,0.2968567811255816,0.06259978271964937,0.0128230578445111,0.06340076502990864,0.42736063993337664,0.012268102987409088,0.557927604662953,0.5823817039581592
1613,Standard Dynamic GRL,21542,3,0.8056122542029729,0.2972068063346213,0.06866050465051587,0.013357676032721278,0.06866050465051589,0.4155379435589352,0.0114446401820358,0.5549576234715268,0.5676972116485625
1613,Final Dynamic,21542,3,0.8112852373170961,0.30672880109832007,0.04981647725888882,0.011639203942735888,0.05088695856843803,0.44889115870833546,0.012005957805162419,,
1614,Baseline,22911,3,0.8120855702743065,0.31574853233928285,0.05910883061995217,0.02184514592244435,0.05982112474589013,0.4548691864631546,0.018031429796995357,,
1614,Static GRL,22911,3,0.811099523791106,0.3142655933064626,0.053972466200554486,0.019992798579506563,0.05409058454515373,0.4577408075014647,0.01934193945850457,0.5742103878363589,0.5905751240306694
1614,Standard Dynamic GRL,22911,3,0.8094911918002805,0.31226471269665274,0.05876967942440469,0.017359834245130906,0.0587696794244047,0.4488448581386131,0.0199394030745873,0.5764631243710044,0.579314157682627
1614,Final Dynamic,22911,3,0.8138707126478959,0.3193589113242359,0.04093483408652072,0.014308684908350036,0.041967585737058055,0.47181663656435496,0.018252801140946708,,
1615,Baseline,21972,3,0.813524976877865,0.3113384783403617,0.04632900846435015,0.01515520540214827,0.04940674649384733,0.44912857906527887,0.0168892621642401,,
1615,Static GRL,21972,3,0.8144356482975628,0.31370246000233654,0.03818185566732506,0.010672792495407516,0.04007425665213458,0.4556905344290863,0.017594651489909196,0.5460352982652519,0.5819983008677712
1615,Standard Dynamic GRL,21972,3,0.8113805002868255,0.3088622468112978,0.04187178534393185,0.012053345155870207,0.04314810804180349,0.4440200226202564,0.01842815613393411,0.5487798250952416,0.5736543479580072
1615,Final Dynamic,21972,3,0.8165169861408362,0.31620844384690144,0.04090743355328769,0.006275036098048793,0.041567361596208635,0.46192489387658114,0.017300669623592464,,
1616,Baseline,22660,3,0.8101703854296312,0.30195849450028617,0.04819628587272271,0.015398237923068303,0.04961507334073548,0.4472968012340983,0.024796832212823344,,
1616,Static GRL,22660,3,0.8101077624823884,0.30008590706982746,0.05156305494686688,0.010697591391077342,0.05169949338284121,0.44681829715677135,0.0195090322286859,0.5563411302375908,0.5637393350985583
1616,Standard Dynamic GRL,22660,3,0.8075236059627476,0.29980215606229993,0.05607796194603918,0.014039343130309204,0.05712340669329111,0.4298073615813766,0.0254934555696565,0.5586108509396656,0.554736687260959
1616,Final Dynamic,22660,3,0.8127178174110465,0.30443530560356996,0.033969455901295506,0.012486312690413738,0.03680895943523153,0.4613981112678034,0.02254130213542598,,
1617,Baseline,20874,3,0.8030071411245597,0.2939641694566678,0.038142395581847184,0.016894274502651938,0.04054260649056226,0.43520534901126345,0.014436911571313068,,
1617,Static GRL,20874,3,0.8047188323206997,0.2943829464891919,0.03164801786933497,0.014152081727992205,0.03330673777511192,0.4389254565567157,0.01237424948760492,0.5477396559517467,0.5744466800804829
1617,Standard Dynamic GRL,20874,3,0.80298378207242,0.2910646869904407,0.030362296023993023,0.01166861880425838,0.03294551205637961,0.4364961273809991,0.01338416965508911,0.549948007495064,0.5623263389862988
1617,Final Dynamic,20874,3,0.8052334983368352,0.2989189501283418,0.03167681200078423,0.01037283982963654,0.03324305057927712,0.44599134171051014,0.012407502582835747,,
1618,Baseline,22735,3,0.805216541360187,0.30104458129734196,0.0664662832526106,0.021921298136056495,0.06869899913322298,0.4259651544279799,0.010824500524795957,,
1618,Static GRL,22735,3,0.8057990338998843,0.3029698075031076,0.06298855177487162,0.017695424535962942,0.0654139743751331,0.4337818346266489,0.010428569732294751,0.5779155078603057,0.5913349461183198
1618,Standard Dynamic GRL,22735,3,0.8042825968638091,0.2991129140232739,0.06847313049949388,0.015953680980907898,0.06990121485020057,0.4196666667790465,0.011624434786618692,0.5748061200807899,0.5750898028003811
1618,Final Dynamic,22735,3,0.8074730263398054,0.30616772256651553,0.05322039969483489,0.014624746712379934,0.05439431719261862,0.44405250310078564,0.009280987312122124,,
1619,Baseline,21829,3,0.8112414626646919,0.3091702313315055,0.05892435578678254,0.021324868281220228,0.05962615235218658,0.43596376979429047,0.016651824440962176,,
1619,Static GRL,21829,3,0.8113615184414996,0.3060674510287529,0.04544097347944125,0.01613184290807672,0.046657743779606776,0.4463433227977305,0.015846590101658512,0.5605954201768748,0.5935681891062349
1619,Standard Dynamic GRL,21829,3,0.8093633627640134,0.3065530268359165,0.06575175754711941,0.0181239862625326,0.06663787187607431,0.4253729658251437,0.017357130159481562,0.5564238487517108,0.5793516270404813
1619,Final Dynamic,21829,3,0.8135882473618085,0.31366572999651815,0.0418503427496589,0.013580516255355737,0.04291035167240346,0.4562462606734679,0.0167573901784967,,
1620,Baseline,22466,3,0.8076569981012941,0.3037407989017256,0.053088743621481915,0.024622540795430584,0.05412498271479236,0.4390055503814889,0.02027276914551652,,
1620,Static GRL,22466,3,0.808030901841078,0.30385870795285047,0.035247454476269015,0.017024482166636164,0.038891286010441416,0.45185061436270607,0.019072994272803585,0.5427623077605422,0.5791269770616339
1620,Standard Dynamic GRL,22466,3,0.8060098431062617,0.30284497170593555,0.05682990136318341,0.022070008775233258,0.05766816369342042,0.43060587315607485,0.017390084977555124,0.552455898918155,0.5742603638090151
1620,Final Dynamic,22466,3,0.8094290294266071,0.3091991568304832,0.03476821772991102,0.015614864287114774,0.03532301513938898,0.4599383837773994,0.018519400130324885,,
1621,Baseline,22535,3,0.8069646460391678,0.30125455707572124,0.04667922614862647,0.023562720170311482,0.05029196206310697,0.43731477833214116,0.024514310707099973,,
1621,Static GRL,22535,3,0.8085536664529712,0.3048120871063571,0.040804975632331326,0.01962133664500962,0.04531677369389708,0.44027414501166623,0.023032872534503868,0.5554767015787881,0.5743805931513942
1621,Standard Dynamic GRL,22535,3,0.8065437366792456,0.30188257745491903,0.03712261657552037,0.02031167285642113,0.042022053168042604,0.4361216351188324,0.026298570927306,0.5595982075631895,0.5708157680644922
1621,Final Dynamic,22535,3,0.8088491497029618,0.3056517194408847,0.03446741919568589,0.014181929147367092,0.036321030590026664,0.4524288503607032,0.02224899417488405,,
1622,Baseline,22545,3,0.8086453830671593,0.31806940557852065,0.06248187209297573,0.019065887564784664,0.06329747673410224,0.43366233284703853,0.01812989946765427,,
1622,Static GRL,22545,3,0.8096375366178882,0.3167793337530888,0.04199307234051885,0.015180330642555492,0.04287891638416419,0.44835522854381304,0.016639462187608495,0.560870498842765,0.5752199305093516
1622,Standard Dynamic GRL,22545,3,0.806739118270325,0.31403280841889974,0.057400257387874805,0.01607781885283333,0.058006276415769935,0.4319510581099726,0.018306342405012024,0.5663596551162816,0.5689509869150587
1622,Final Dynamic,22545,3,0.810074298485381,0.3227828480872504,0.040404520786005885,0.012886747157471278,0.04166346705872203,0.45203996254448703,0.016767560944480033,,
1623,Baseline,21888,3,0.808773344702384,0.3051459763746624,0.07334042787125304,0.0225159158422278,0.07349660487774708,0.4220081028443487,0.019523105117026655,,
1623,Static GRL,21888,3,0.8084003036720063,0.3038191222132994,0.05733658591510449,0.020611205957327596,0.05885330583958268,0.4305935618043213,0.020265796695240514,0.5586611865180319,0.5879629629629629
1623,Standard Dynamic GRL,21888,3,0.8070967771546723,0.30095472541280677,0.0711256299009365,0.02031151274340404,0.0717358919602226,0.41236226571660345,0.020096157095940117,0.5570348718402451,0.5754599171539961
1623,Final Dynamic,21888,3,0.8097985659738617,0.30929381459045296,0.053436182573058016,0.013967814965292402,0.053576738730597435,0.4413535816496516,0.0176395655225882,,
1624,Baseline,21871,3,0.8082264308161715,0.3056546692939961,0.06087465104067685,0.018039195557966275,0.06087465104067687,0.42443761977110855,0.012224016766100689,,
