model_variant,seed,model,label,selected_threshold,test_AUROC,test_AUPRC,female_AUROC,male_AUROC,female_FNR,male_FNR,female_FPR,male_FPR,FNR_gap,FPR_gap,Equalized_Odds_gap,AUROC_gap,AUPRC_gap,Worst_group_Recall,Worst_group_AUROC
r50_static_grl,2026,Static GRL,Infiltration,0.4849999999999999,0.7086337606658363,0.3503202273086646,0.7140777954951054,0.7046598501345532,0.3821958456973294,0.3781094527363184,0.3092272496187087,0.3298480007745183,0.0040863929610109,0.0206207511558096,0.0206207511558096,0.0094179453605521,1.1936231710307776e-05,0.6178041543026707,0.7046598501345532
r50_static_grl,2026,Static GRL,Effusion,0.6599999999999999,0.8753851805082635,0.4972840036598602,0.8704311516451697,0.8791231463651806,0.3682342502218279,0.3450210378681627,0.113339662948018,0.1061422889969067,0.0232132123536651,0.0071973739511112,0.0232132123536651,0.0086919947200109,0.0140136925214324,0.6317657497781721,0.8704311516451697
r50_static_grl,2026,Static GRL,Atelectasis,0.6599999999999999,0.8066319417195823,0.3359798142740049,0.8042649258179532,0.8075439978619275,0.5660377358490566,0.5136129506990434,0.0948879954049397,0.1085925144965735,0.0524247851500131,0.0137045190916338,0.0524247851500132,0.0032790720439743,0.0357548318944891,0.4339622641509434,0.8042649258179532
r50_static_grl,2026,Static GRL,Nodule,0.72,0.7686818720555345,0.2274267338772461,0.7719880976693526,0.7660324794006358,0.6388888888888888,0.5909090909090909,0.0649437451264342,0.0815817894824291,0.0479797979797979,0.0166380443559949,0.047979797979798,0.0059556182687168,0.0289454133251177,0.3611111111111111,0.7660324794006358
r50_static_grl,2026,Static GRL,Mass,0.8949999999999999,0.8384542381950375,0.2875661713674251,0.8468501989906757,0.8324822916782797,0.6737588652482269,0.6248085758039816,0.0268346111719605,0.0388815354070152,0.0489502894442452,0.0120469242350546,0.0489502894442452,0.014367907312396,0.0150024806008672,0.3262411347517731,0.8324822916782797
r50_static_grl,2026,Static GRL,Pneumothorax,0.7599999999999999,0.8628924287586616,0.2769923900808076,0.8550914192736981,0.8689727677407235,0.5209059233449478,0.5381165919282511,0.0628132308720347,0.0457096380642537,0.0172106685833033,0.0171035928077809,0.0172106685833033,0.0138813484670253,0.1085477456434202,0.4618834080717489,0.8550914192736981
r50_static_grl,2026,Static GRL,Consolidation,0.715,0.8096899408701489,0.1477699478638379,0.788912688457078,0.8223186732041837,0.6983695652173914,0.6226415094339622,0.0744692433315187,0.0775620990294456,0.0757280557834291,0.0030928556979268,0.075728055783429,0.0334059847471057,0.0393834088514242,0.3016304347826087,0.788912688457078
r50_dynamic_grl,42,Standard Dynamic GRL,Infiltration,0.5499999999999999,0.7054937306504547,0.347268944665454,0.7014002555519181,0.7079577746212623,0.5097922848664689,0.4958540630182421,0.2081850533807829,0.2172523961661341,0.0139382218482267,0.0090673427853512,0.0139382218482267,0.0065575190693442,0.0151239278355902,0.4902077151335312,0.7014002555519181
r50_dynamic_grl,42,Standard Dynamic GRL,Effusion,0.7449999999999999,0.8742886756389883,0.4937107431965425,0.869668838856196,0.8782866827102749,0.3691215616681455,0.349929873772791,0.1045573225729883,0.1034025629695095,0.0191916878953545,0.0011547596034788,0.0191916878953544,0.0086178438540789,0.0125174834247973,0.6308784383318545,0.869668838856196
r50_dynamic_grl,42,Standard Dynamic GRL,Atelectasis,0.7549999999999999,0.8067671262089657,0.3387369703801505,0.8041316257193329,0.8076705806477805,0.5412735849056604,0.4915378955114054,0.1016657093624353,0.1137761377613776,0.0497356893942549,0.0121104283989422,0.0497356893942548,0.0035389549284475,0.050712170608533,0.4587264150943396,0.8041316257193329
r50_dynamic_grl,42,Standard Dynamic GRL,Nodule,0.7,0.7694457601182545,0.2260567919045044,0.7663171623779288,0.7727303999222095,0.6059027777777778,0.5610795454545454,0.0792024061490475,0.0918002824624075,0.0448232323232323,0.01259787631336,0.0448232323232323,0.0064132375442806,0.0137940159728148,0.3940972222222222,0.7663171623779288
r50_dynamic_grl,42,Standard Dynamic GRL,Mass,0.8749999999999999,0.8302325417396536,0.299353412594659,0.8308247820424186,0.8293144175991681,0.6666666666666666,0.6753445635528331,0.0223439211391018,0.0277961614824619,0.0086778968861664,0.00545224034336,0.0086778968861663,0.0015103644432504,0.0018052525657744,0.3246554364471669,0.8293144175991681
r50_dynamic_grl,42,Standard Dynamic GRL,Pneumothorax,0.72,0.8690192806463566,0.3071002325174858,0.8496361816751669,0.8859103649629713,0.4581881533101045,0.5336322869955157,0.0668225860340795,0.041561610410736,0.0754441336854111,0.0252609756233434,0.0754441336854111,0.0362741832878044,0.0767091698548503,0.4663677130044843,0.8496361816751669
