model_variant,seed,model,label,selected_threshold,test_AUROC,test_AUPRC,female_AUROC,male_AUROC,female_FNR,male_FNR,female_FPR,male_FPR,FNR_gap,FPR_gap,Equalized_Odds_gap,AUROC_gap,AUPRC_gap,Worst_group_Recall,Worst_group_AUROC
r50_dynamic_grl,42,r50_dynamic_grl,Infiltration,0.5499999999999999,0.7054937306504547,0.347268944665454,0.7014002555519181,0.7079577746212623,0.5097922848664689,0.49585406301824214,0.20818505338078291,0.21725239616613418,0.01393822184822674,0.009067342785351262,0.01393822184822674,0.006557519069344209,0.015123927835590245,0.4902077151335312,0.7014002555519181
r50_dynamic_grl,42,r50_dynamic_grl,Effusion,0.7449999999999999,0.8742886756389883,0.4937107431965425,0.869668838856196,0.8782866827102749,0.3691215616681455,0.349929873772791,0.10455732257298837,0.1034025629695095,0.019191687895354526,0.0011547596034788693,0.019191687895354415,0.008617843854078933,0.012517483424797304,0.6308784383318545,0.869668838856196
r50_dynamic_grl,42,r50_dynamic_grl,Atelectasis,0.7549999999999999,0.8067671262089657,0.3387369703801505,0.8041316257193329,0.8076705806477805,0.5412735849056604,0.4915378955114054,0.10166570936243538,0.11377613776137761,0.049735689394254934,0.012110428398942233,0.04973568939425488,0.0035389549284475796,0.050712170608533,0.45872641509433965,0.8041316257193329
r50_dynamic_grl,42,r50_dynamic_grl,Nodule,0.7,0.7694457601182545,0.22605679190450445,0.7663171623779288,0.7727303999222095,0.6059027777777778,0.5610795454545454,0.07920240614904757,0.09180028246240758,0.044823232323232376,0.012597876313360012,0.04482323232323232,0.006413237544280692,0.013794015972814877,0.3940972222222222,0.7663171623779288
r50_dynamic_grl,42,r50_dynamic_grl,Mass,0.8749999999999999,0.8302325417396536,0.299353412594659,0.8308247820424186,0.8293144175991681,0.6666666666666666,0.6753445635528331,0.02234392113910186,0.027796161482461945,0.008677896886166492,0.005452240343360084,0.00867789688616638,0.0015103644432504781,0.0018052525657744622,0.32465543644716693,0.8293144175991681
r50_dynamic_grl,42,r50_dynamic_grl,Pneumothorax,0.72,0.8690192806463566,0.30710023251748586,0.8496361816751669,0.8859103649629713,0.45818815331010454,0.5336322869955157,0.06682258603407952,0.04156161041073607,0.07544413368541114,0.02526097562334345,0.07544413368541114,0.03627418328780441,0.07670916985485038,0.4663677130044843,0.8496361816751669
r50_dynamic_grl,42,r50_dynamic_grl,Consolidation,0.7499999999999999,0.8105810000427153,0.15033742990424953,0.7917922061016306,0.8214883394934112,0.6494565217391305,0.6209262435677531,0.07653783342406097,0.0783846027307123,0.028530278171377432,0.0018467693066513274,0.028530278171377432,0.029696133391780566,0.022356599484813694,0.35054347826086957,0.7917922061016306
r50_dynamic_grl,123,r50_dynamic_grl,Infiltration,0.5149999999999999,0.6985668230147183,0.3444438322544425,0.6982063845739569,0.6982706357199705,0.48486646884273,0.47180762852404645,0.23220640569395018,0.24736179688256366,0.01305884031868354,0.015155391188613476,0.015155391188613476,6.425114601360526e-05,0.006344908176441677,0.51513353115727,0.6982063845739569
r50_dynamic_grl,123,r50_dynamic_grl,Effusion,0.69,0.8706578332770125,0.4945915791954718,0.8662029957133989,0.8756192210937709,0.38686779059449866,0.34011220196353437,0.10194635651554712,0.11453822359699514,0.046755588630964295,0.012591867081448022,0.046755588630964406,0.009416225380372012,0.005947959397628044,0.6131322094055013,0.8662029957133989
r50_dynamic_grl,123,r50_dynamic_grl,Atelectasis,0.565,0.8080024300274773,0.34145692179502435,0.806332973892688,0.8077701401422719,0.4740566037735849,0.4260485651214128,0.12291786329695577,0.15410296960112457,0.04800803865217207,0.031185106304168805,0.04800803865217218,0.0014371662495838988,0.038898193606837383,0.5259433962264151,0.806332973892688
r50_dynamic_grl,123,r50_dynamic_grl,Nodule,0.705,0.7660087471447606,0.2271638034005989,0.7647377015954352,0.7691828037792563,0.703125,0.6377840909090909,0.047343210426645875,0.05724017612361884,0.06534090909090906,0.009896965696972966,0.06534090909090912,0.0044451021838211036,0.0004353362037408104,0.296875,0.7647377015954352
r50_dynamic_grl,123,r50_dynamic_grl,Mass,0.82,0.8355018149351343,0.2896883062489964,0.8423921346248955,0.8301601172818422,0.6288416075650118,0.5987748851454824,0.02869660460021906,0.04731965585704831,0.030066722419529457,0.01862305125682925,0.030066722419529457,0.012232017343053236,0.019669202234041228,0.37115839243498816,0.8301601172818422
r50_dynamic_grl,123,r50_dynamic_grl,Pneumothorax,0.84,0.8572815569774023,0.28233712788320164,0.8404667996133448,0.8769070149555855,0.5592334494773519,0.647982062780269,0.04956008464194231,0.02529483529890199,0.08874861330291717,0.024265249343040318,0.08874861330291711,0.036440215342240734,0.03195695827711792,0.35201793721973096,0.8404667996133448
r50_dynamic_grl,123,r50_dynamic_grl,Consolidation,0.725,0.8080721309591924,0.13946608279831427,0.79610482592128,0.8148493379197908,0.6983695652173914,0.5763293310463122,0.07229178007621122,0.10593847672314526,0.12204023417107912,0.03364669664693404,0.12204023417107912,0.018744511998510793,0.023749767638394897,0.3016304347826087,0.79610482592128
r50_dynamic_grl,2026,r50_dynamic_grl,Infiltration,0.585,0.7064255026574411,0.34624405524187474,0.7101580756065586,0.7032682578972694,0.5477744807121662,0.5257048092868989,0.16637010676156583,0.1864652918966018,0.02206967142526728,0.02009518513503597,0.022069671425267334,0.006889817709289203,0.006467652846072813,0.45222551928783383,0.7032682578972694
r50_dynamic_grl,2026,r50_dynamic_grl,Effusion,0.6799999999999999,0.8739584096620766,0.49043126249894653,0.8698447004886848,0.8771279730824367,0.3717834960070985,0.3667601683029453,0.10669356752907666,0.10145824127264692,0.005023327704153202,0.005235326256429737,0.005235326256429737,0.007283272593751944,0.011474367775902994,0.6282165039929015,0.8698447004886848
r50_dynamic_grl,2026,r50_dynamic_grl,Atelectasis,0.6449999999999999,0.8059685271651008,0.3364506926125514,0.8072460253812057,0.8049646958153592,0.5518867924528302,0.4915378955114054,0.10407811602527284,0.1191354770690564,0.06034889694142481,0.015057361043783565,0.0603488969414247,0.0022813295658464794,0.025904006211187047,0.4481132075471698,0.8049646958153592
r50_dynamic_grl,2026,r50_dynamic_grl,Nodule,0.725,0.7533800754853908,0.2244447396916828,0.7603280915425841,0.7481214408981398,0.6006944444444444,0.5681818181818182,0.08867104823437674,0.0999418459749107,0.03251262626262619,0.011270797740533953,0.03251262626262624,0.012206650644444261,0.020184351081594665,0.3993055555555556,0.7481214408981398
r50_dynamic_grl,2026,r50_dynamic_grl,Mass,0.8699999999999999,0.8379639306389574,0.2899414541118136,0.84273159692283,0.8344769165983401,0.5768321513002365,0.5513016845329249,0.03943044906900329,0.05004963600264725,0.02553046676731152,0.010619186933643963,0.025530466767311466,0.008254680324489838,0.0006634005262567411,0.4231678486997636,0.8344769165983401
r50_dynamic_grl,2026,r50_dynamic_grl,Pneumothorax,0.8049999999999999,0.8648409547141223,0.2916334654958844,0.8516726795352533,0.8768402701160011,0.5226480836236934,0.5582959641255605,0.054237665664327875,0.041886945912972755,0.03564788050186707,0.01235071975135512,0.03564788050186718,0.0251675905807478,0.0994978762619553,0.44170403587443946,0.8516726795352533
r50_dynamic_grl,2026,r50_dynamic_grl,Consolidation,0.6699999999999999,0.808453218137109,0.14475983080685945,0.7833125251473337,0.8231295377021306,0.6711956521739131,0.5557461406518011,0.08688078388677191,0.1070077315347919,0.11544951152211202,0.02012694764801999,0.11544951152211202,0.03981701255479686,0.03217295100769979,0.328804347826087,0.7833125251473337
