model_variant,model,seed,n_labels,selected_labels,lambda_max,best_epoch,selection_status,selection_target_validation_EO_gap,selected_validation_EO_gap,best_val_macro_auroc,best_val_macro_auprc,test_macro_auroc,test_macro_auprc,test_conditional_adversary_sex_auroc,mean_FNR_gap,mean_FPR_gap,mean_Equalized_Odds_gap,mean_Worst_group_Recall,mean_AUROC_gap
r50_dynamic_eo_projected_twostage,r50_dynamic_eo_projected_twostage,42,7,Infiltration|Effusion|Atelectasis|Nodule|Mass|Pneumothorax|Consolidation,0.1,3,matched_static_validation_EO,0.08753865780283639,0.0781731769707822,0.8071596603071356,0.2986731350797577,0.810100887485112,0.3073637676148833,0.5264305344430129,0.025248342585647628,0.008894822636727157,0.02609912996974077,0.4666547039095393,0.013728168852099185
r50_dynamic_eo_projected_twostage,r50_dynamic_eo_projected_twostage,123,7,Infiltration|Effusion|Atelectasis|Nodule|Mass|Pneumothorax|Consolidation,0.1,3,matched_static_validation_EO,0.07594029023318452,0.07032928447774764,0.8128215007985802,0.29721823246337664,0.8100832576397133,0.3100309248046919,0.5372475574513867,0.03456493295183698,0.013254267999696673,0.034564932951837005,0.4630177402619555,0.012106675466442538
r50_dynamic_eo_projected_twostage,r50_dynamic_eo_projected_twostage,2026,7,Infiltration|Effusion|Atelectasis|Nodule|Mass|Pneumothorax|Consolidation,0.1,5,matched_static_validation_EO,0.054390313187620255,0.05322593121711339,0.8028009312628047,0.2897550697601011,0.8066720904434347,0.3036243591367316,0.5436522401434376,0.03400460451340206,0.012593115214730567,0.034004604513402044,0.4393958448131663,0.015973088103922284
