model_variant,seed,model,label,selected_threshold,test_AUROC,test_AUPRC,female_AUROC,male_AUROC,female_FNR,male_FNR,female_FPR,male_FPR,FNR_gap,FPR_gap,Equalized_Odds_gap,AUROC_gap,AUPRC_gap,Worst_group_Recall,Worst_group_AUROC
r50_dynamic_eo_projected_twostage,42,r50_dynamic_eo_projected_twostage,Infiltration,0.49499999999999994,0.7066123627386216,0.3410550310471029,0.7022554644211085,0.7097066222763614,0.37329376854599405,0.3706467661691542,0.3352821555668531,0.32917029722141544,0.0026470023768398465,0.0061118583454376485,0.0061118583454376485,0.007451157855252855,0.023605856797377922,0.626706231454006,0.7022554644211085
r50_dynamic_eo_projected_twostage,42,r50_dynamic_eo_projected_twostage,Effusion,0.7649999999999999,0.8737320946285736,0.4884099855844294,0.8713216222824901,0.8756904938832453,0.39574090505767523,0.4214586255259467,0.09138381201044386,0.08926204153778171,0.025717720468271477,0.0021217704726621545,0.025717720468271477,0.004368871600755164,0.031658517898357164,0.5785413744740533,0.8713216222824901
r50_dynamic_eo_projected_twostage,42,r50_dynamic_eo_projected_twostage,Atelectasis,0.6399999999999999,0.8144559837114531,0.35094749433409606,0.8151776521842793,0.8134355279219774,0.4339622641509434,0.4142752023546726,0.1324526134405514,0.15419082762256195,0.019687061796270833,0.02173821418201055,0.02173821418201055,0.001742124262301914,0.030096510898568074,0.5660377358490566,0.8134355279219774
r50_dynamic_eo_projected_twostage,42,r50_dynamic_eo_projected_twostage,Nodule,0.73,0.7665293264311888,0.21609162775516527,0.7644332971297019,0.7681608010716955,0.6597222222222222,0.671875,0.05814860198284505,0.059400182769793135,0.01215277777777779,0.0012515807869480852,0.01215277777777779,0.003727503941993615,0.027978175929623178,0.328125,0.7644332971297019
r50_dynamic_eo_projected_twostage,42,r50_dynamic_eo_projected_twostage,Mass,0.7649999999999999,0.8323218896700249,0.2865126423941886,0.8395710501580791,0.8276106028988034,0.574468085106383,0.5650842266462481,0.039978094194961664,0.049801455989410985,0.009383858460134897,0.009823361794449322,0.009823361794449322,0.011960447259275697,0.011938472246975418,0.425531914893617,0.8276106028988034
r50_dynamic_eo_projected_twostage,42,r50_dynamic_eo_projected_twostage,Pneumothorax,0.6799999999999999,0.8716746438163496,0.3243566498137875,0.8578675445959271,0.8857447794046578,0.4616724738675958,0.5246636771300448,0.06103129524445929,0.044570963806425376,0.062991203262449,0.016460331438033916,0.06299120326244906,0.027877234808730722,0.07141583892854048,0.47533632286995514,0.8578675445959271
r50_dynamic_eo_projected_twostage,42,r50_dynamic_eo_projected_twostage,Consolidation,0.7699999999999999,0.8053799113995713,0.1441729423754137,0.7809214574802963,0.8198912997166806,0.7336956521739131,0.6895368782161235,0.058247142079477406,0.06300378351702583,0.044158773957789554,0.004756641437548427,0.044158773957789554,0.03896984223638433,0.03976757989605691,0.266304347826087,0.7809214574802963
r50_dynamic_eo_projected_twostage,123,r50_dynamic_eo_projected_twostage,Infiltration,0.5099999999999999,0.7128416267656926,0.3487947113310564,0.7104055189559483,0.7141016205319289,0.3845697329376855,0.36069651741293535,0.3122775800711744,0.33410785167973667,0.023873215524750135,0.02183027160856227,0.02387321552475019,0.0036961015759806592,0.013094700627936051,0.6154302670623145,0.7104055189559483
r50_dynamic_eo_projected_twostage,123,r50_dynamic_eo_projected_twostage,Effusion,0.695,0.8745859745434674,0.4948047819035501,0.8718720586615435,0.8767852439295727,0.3566992014196983,0.3667601683029453,0.11096605744125326,0.1034025629695095,0.01006096688324698,0.007563494471743759,0.01006096688324698,0.0049131852680291965,0.023688553803529744,0.6332398316970547,0.8718720586615435
r50_dynamic_eo_projected_twostage,123,r50_dynamic_eo_projected_twostage,Atelectasis,0.695,0.8139040800068411,0.3484819213890005,0.8126907383524974,0.8139825233004774,0.46462264150943394,0.4179543782192789,0.12475588742102241,0.14452644526445266,0.046668263290155054,0.01977055784343025,0.046668263290155165,0.0012917849479799903,0.02614452635179615,0.535377358490566,0.8126907383524974
